Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ValveLeft,ValveRight
273,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1635.718111,1642.523713,6.8056020000001345,4.9903,5.8056,0.8152999999999997,5.2403,5.5394000000000005,0.2991000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[2.9819, 3.7741, 4.3365, 5.1785000000000005, 5.5394000000000005, 5.6960000000000015, 5.8112, 5.9462, 6.0745000000000005, 6.205100000000002]","[3.0151000000000003, 3.7927, 4.3814, 5.2416, 5.5625, 5.7396, 5.8753, 6.0025, 6.1254, 6.251600000000002]","[2.8217000000000003, 3.0975, 3.2406, 3.5668, 3.7691, 3.8731, 4.4613000000000005, 5.6417, 5.7251, 6.3673, 6.5246]","[2.8785000000000003, 3.1536, 3.3030000000000004, 3.6326, 3.7977, 3.9263, 4.5199, 5.6945000000000014, 5.7349000000000006, 6.3904000000000005, 6.5488]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
274,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1642.541211,1647.498013,4.956801999999925,3.3181000000000003,3.9568,0.6386999999999996,3.5681000000000003,3.6906,0.12250000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5224, 3.6906, 3.8132, 3.9399, 4.0712]","[3.5959000000000003, 3.7384, 3.8694, 3.9908, 4.1139]","[4.1957, 4.2144]","[4.2084, 4.2541]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
275,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1647.512111,1652.499313,4.9872020000000274,3.3181000000000003,3.9872,0.6690999999999998,3.5681000000000003,3.721,0.1528999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5, 3.721, 3.8476, 3.9717, 4.1066]","[3.5413, 3.7795, 3.9003, 4.0289, 4.154]","[4.2334000000000005, 4.2534, 4.4033]","[4.2455, 4.288, 4.4352]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
276,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1652.512911,1659.736613,7.223702000000002,5.3862000000000005,6.2237,0.8374999999999995,5.6362000000000005,5.9567000000000005,0.3205,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5271000000000003, 3.6832, 3.6945, 3.7953, 3.9442, 4.2335]","[3.5386, 3.6866, 3.7126, 3.8627, 4.0169000000000015, 4.2917000000000005]","[3.2269, 3.3581000000000003, 3.6202, 3.7076, 4.0964, 4.3868, 4.4095, 4.5356000000000005, 4.7076, 4.7165, 4.8572000000000015, 5.9567000000000005, 6.0381, 6.2889, 6.4138, 6.5549, 6.6880000000000015, 6.8236, 6.9642]","[3.2954000000000003, 3.4164000000000003, 3.6873, 3.7108, 4.1523, 4.3936, 4.4481, 4.5897000000000014, 4.7134, 4.7729, 4.9122, 6.0181, 6.0656, 6.3435000000000015, 6.4806, 6.6161, 6.7391000000000005, 6.878500000000002, 7.017]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
277,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1659.752011,1665.4525130000006,5.700501999999918,4.1311,4.7005,0.5693999999999999,4.3811,4.4343,0.05320000000000037,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.0301, 4.2622, 4.4343, 4.5596000000000005, 4.6846000000000005, 4.8333, 4.9731000000000005]","[3.0601000000000003, 4.3204, 4.4772, 4.6122000000000005, 4.7484, 4.8815, 5.0157]","[0.0698, 2.8422, 2.91, 3.1389, 3.2762, 3.6021]","[0.1242, 2.8982, 2.9175, 3.1876, 3.3321, 3.6527]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
278,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1665.464611,1670.434113,4.96950199999992,3.3181000000000003,3.9695,0.6513999999999998,3.5681000000000003,3.7033,0.13519999999999974,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5351000000000004, 3.7033, 3.798, 3.9226, 4.0552, 4.2264]","[3.6007, 3.7285, 3.8557, 3.986, 4.1109, 4.2391000000000005]","[4.2151000000000005, 4.3671000000000015]","[4.2457, 4.3696]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
279,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1670.450711,1675.3356130000002,4.884902000000012,3.3181000000000003,3.8849,0.5667999999999997,3.5681000000000003,3.6187,0.05059999999999976,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4841, 3.6187, 3.7221, 3.8469, 3.9667, 4.0962000000000005, 4.2574000000000005]","[3.5345, 3.657, 3.7683, 3.8939, 4.0181, 4.1411, 4.2663]",[4.251],[4.269],10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
280,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1675.3497109999994,1681.2609129999994,5.911202000000002,4.3526,4.9112,0.5586000000000002,4.6026,4.6450000000000005,0.04240000000000066,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.0835000000000004, 4.5063, 4.6450000000000005, 4.6531, 4.776, 4.8941, 5.0226000000000015, 5.1847]","[3.1134, 4.5708, 4.6479, 4.7048000000000005, 4.8243, 4.9479000000000015, 5.0713, 5.1925]","[3.0780000000000003, 3.193, 3.3324000000000003, 3.4757, 3.6936, 3.8236, 5.1495000000000015, 5.179200000000002]","[3.1198, 3.2525, 3.389, 3.5316, 3.7312, 3.8779, 5.155, 5.1941000000000015]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
281,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1681.286411,1687.430813,6.1444019999999,4.5908000000000015,5.1444,0.5535999999999985,4.8408000000000015,4.8782000000000005,0.03739999999999988,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[2.4363, 3.3543000000000003, 3.5109000000000004, 3.9452, 4.7223000000000015, 4.8782000000000005, 4.9853000000000005, 5.1132, 5.2345000000000015, 5.3684, 5.499700000000002]","[2.4572000000000003, 3.4037, 3.5389999999999997, 3.9775, 4.7780000000000005, 4.9177, 5.0307, 5.1607, 5.285, 5.415100000000002, 5.547999999999999]","[2.4431000000000003, 2.5331, 2.6628000000000003, 2.8425, 3.6167, 3.764, 4.0618]","[2.4582, 2.5878, 2.7121, 2.8716, 3.6701, 3.8154, 4.1125]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
282,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1687.447111,1694.038513,6.591402000000016,3.3206,3.5914,0.27079999999999993,3.5706,3.5819,0.011299999999999866,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5819, 3.758, 5.0499]","[3.6363, 3.7668, 5.0728]","[3.842, 3.9717, 4.1156000000000015, 4.2835, 4.8895, 5.1484000000000005, 5.303999999999999, 5.4708000000000006]","[3.8996, 4.0195, 4.1641, 4.3377, 4.9454, 5.203600000000002, 5.3567, 5.5226000000000015]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
283,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1694.049211,1698.936513,4.887302000000091,3.3206,3.8873,0.5667,3.5706,3.6203,0.049700000000000084,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[2.0903],[2.1419],"[1.5265, 1.6701, 1.7721, 1.9291, 2.2416, 2.5494000000000003, 3.4917, 3.6203, 3.75, 3.8807, 4.0139000000000005, 4.1449, 4.2866]","[1.5736, 1.6988, 1.8271, 1.9768, 2.2876000000000003, 2.5824000000000003, 3.5496000000000003, 3.6834, 3.8071, 3.9369, 4.0653000000000015, 4.197, 4.3297]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
284,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1698.951011,1705.625713,6.674701999999797,3.3206,3.6747,0.35409999999999986,3.5706,3.6652,0.0945999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5343, 3.6652]","[3.5706, 3.7057]","[1.1002, 3.5319000000000003, 3.7799, 3.9279, 4.117, 4.2456000000000005, 4.3955, 4.5436000000000005, 4.6984, 4.8809000000000005, 5.4075000000000015, 5.5373, 5.6749, 5.8607000000000005, 6.0334, 6.1846000000000005, 6.4996]","[1.1483, 3.5713000000000004, 3.8493, 3.9838, 4.1378, 4.2969, 4.4497, 4.5992000000000015, 4.7536000000000005, 4.9337, 5.4622, 5.6027000000000005, 5.7216000000000005, 5.8894, 6.0901000000000005, 6.2336, 6.5600000000000005]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
285,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1705.641111,1712.249113,6.6080020000001705,3.3206,3.608,0.2873999999999999,3.5706,3.5985,0.027899999999999814,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5985, 3.7475, 3.9984]","[3.641, 3.7772, 4.0515]","[3.6181, 3.8563, 4.1348, 4.3039000000000005, 4.4916, 5.0277, 5.1722, 5.3725000000000005, 5.5178]","[3.6513, 3.9195, 4.1858, 4.3639, 4.5338, 5.0876, 5.2244, 5.4122, 5.5621]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
286,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1712.261611,1718.769013,6.507402000000184,4.5944,5.5074000000000005,0.9130000000000004,4.8444,5.2404,0.3959999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.2637, 3.5315000000000003]","[3.2739000000000003, 3.5764]","[2.0363, 2.2258, 2.3952, 3.1028, 3.2733000000000003, 3.3621000000000003, 3.7387, 3.938, 4.0654, 5.2404, 5.3574, 5.4718, 5.5963, 5.7233, 5.8565000000000005, 6.0005000000000015, 6.3152]","[2.0783, 2.2445, 2.4336, 3.1477, 3.2796000000000003, 3.4160000000000004, 3.7969, 3.9796, 4.1214, 5.3013, 5.4034, 5.5261000000000005, 5.6455, 5.7753000000000005, 5.9058, 6.0477, 6.3471]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
287,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1718.784311,1724.068513,5.28420200000005,3.6006,4.2842,0.6836000000000002,3.8506,4.018,0.16739999999999974,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.824, 4.018, 4.1308, 4.2572, 4.2620000000000005, 4.3787, 4.5065, 4.6383]","[3.8962, 4.0366, 4.19, 4.2583, 4.306, 4.4338000000000015, 4.5578, 4.684]","[0.3297, 2.7039999999999997, 2.8242000000000003, 2.946, 3.0716, 5.1174]","[0.34140000000000004, 2.7436000000000003, 2.8721, 2.9968000000000004, 3.1248, 5.1386]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
288,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1724.083011,1728.9412129999994,4.858202000000119,3.3181000000000003,3.8582,0.5400999999999998,3.5681000000000003,3.592,0.02389999999999981,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4612000000000003, 3.592, 3.7134, 3.8322, 3.9788, 4.2622]","[3.5181, 3.6442, 3.7617, 3.8836, 4.0039, 4.288]",[4.0891],[4.138],10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
289,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1728.954911,1734.698113,5.743201999999883,4.1163,4.7432,0.6269,4.3663,4.4762,0.10990000000000057,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.4706, 2.5324, 2.7119, 2.9571, 3.0945]","[0.5014000000000001, 2.6027, 2.7355, 3.0154, 3.153]","[0.5914, 2.5327, 2.8124, 3.2319, 3.4546, 3.5873000000000004, 4.3493, 4.4762, 4.6029, 4.7248, 4.8525, 4.9974]","[0.6431, 2.5963000000000003, 2.8771, 3.2876000000000003, 3.4849, 3.6385, 4.407, 4.5397, 4.6568000000000005, 4.7782, 4.9041000000000015, 5.0403]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
290,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1734.715311,1740.243513,5.528201999999966,3.957,4.5282,0.5712000000000002,4.207,4.2620000000000005,0.055000000000000604,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[1.9086, 2.0515, 2.8582, 3.0622000000000003, 4.0921, 4.2620000000000005, 4.3911, 4.5111, 4.6435]","[1.9646, 2.095, 2.9000000000000004, 3.0901, 4.1534, 4.3057, 4.4361000000000015, 4.5656, 4.6911000000000005]","[2.1705, 2.2030000000000003, 2.3173, 2.4883, 3.1809000000000003, 3.4280000000000004, 4.8035000000000005]","[2.1836, 2.2411000000000003, 2.3682000000000003, 2.5358, 3.2364, 3.4539, 4.8307]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
291,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1740.257511,1745.733413,5.4759019999999055,3.8405,4.4759,0.6354000000000002,4.0905000000000005,4.2097,0.1191999999999993,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[2.7594000000000003, 3.1679, 4.2097, 4.3744000000000005, 4.4931, 4.6203, 4.7931]","[2.7998000000000003, 3.2213000000000003, 4.2559000000000005, 4.4074, 4.5432000000000015, 4.6933, 4.8307]","[2.8737, 3.0154, 3.3115, 3.8623, 4.9363]","[2.9265000000000003, 3.0737, 3.3682000000000003, 3.9229, 4.9863]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
292,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1745.750311,1750.6532129999994,4.90290200000004,3.3181000000000003,3.9029,0.5847999999999995,3.5681000000000003,3.6367,0.0686,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5041, 3.6367, 3.7609, 3.8909, 4.0294]","[3.5655, 3.6896, 3.8184, 3.945, 4.0704]","[0.2421, 4.1665]","[0.2751, 4.2120000000000015]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
293,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1750.665311,1755.512613,4.847302000000127,3.3206,3.8473,0.5267,3.5706,3.5803000000000003,0.009700000000000042,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.327, 3.7439999999999998, 3.861]","[3.3716000000000004, 3.7561, 3.8743]","[3.444, 3.5803000000000003, 3.8598, 3.9467, 4.0747, 4.2036, 4.3433, 4.4803000000000015, 4.6279]","[3.4956, 3.6527, 3.8733, 4.0035, 4.1264, 4.2526, 4.386, 4.5198, 4.6696]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
294,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1755.525511,1765.6913129999994,10.165801999999985,8.4214,9.1658,0.7444000000000006,8.6714,8.899600000000003,0.2282000000000011,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[6.6156000000000015, 6.9700000000000015, 6.9881, 8.4757, 8.899600000000003, 9.0371, 9.1527, 9.2903, 9.4215]","[6.6379, 6.9804, 6.9969, 8.5074, 8.9647, 9.0797, 9.2072, 9.3435, 9.4735]","[2.5222, 2.6577, 2.7783, 2.9006000000000003, 3.0385, 3.1757, 3.3155, 3.4642, 3.6005000000000003, 3.7384, 4.1689, 4.3505, 4.7523, 4.8893, 5.0611000000000015, 5.2554, 5.4345, 5.9515, 6.0811, 6.2221, 6.910900000000002, 7.1034000000000015, 7.2839, 7.6192, 7.8924, 8.5023, 8.5922, 9.5888]","[2.5828, 2.7103, 2.8312, 2.9578, 3.0917000000000003, 3.23, 3.3683, 3.5133, 3.6486, 3.7848, 4.2261000000000015, 4.3965000000000005, 4.793, 4.9442, 5.1051, 5.2989999999999995, 5.4835, 6.011500000000002, 6.143000000000002, 6.281700000000002, 6.993600000000002, 7.209, 7.3411, 7.6719, 7.9041000000000015, 8.5127, 8.665000000000001, 9.6105]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
295,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1765.706911,1770.5816129999994,4.87470200000007,3.3206,3.8747,0.5540999999999996,3.5706,3.6077,0.03710000000000013,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[0.373, 3.3525, 3.4746, 3.6077, 3.7322, 3.8564, 3.9859, 4.1182, 4.2570000000000014]","[0.3882000000000001, 3.4076, 3.5331, 3.6645, 3.7817, 3.9074, 4.0416, 4.1685, 4.3057]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
296,1,1.0,0,0,1,0,,1.0,,,0,1770.592711,1778.454413,7.861701999999923,5.6022,6.8617,1.0,5.8522,6.8522000000000025,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,70.0,[7.7684000000000015],[7.7801],"[2.7927, 2.9093, 3.0413, 3.1799, 3.4839, 3.6522, 4.1647, 4.2925, 4.437, 4.6165, 4.7697, 4.9337, 5.0732]","[2.8458, 2.9570000000000003, 3.0901, 3.2260000000000004, 3.5378000000000003, 3.6939, 4.2171, 4.3651, 4.4902000000000015, 4.6368, 4.8176000000000005, 4.9867, 5.1149]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
297,1,,0,1,0,0,0.0,,0.0,,1,1778.466111,1785.066013,6.5999020000001565,3.3206,3.5999000000000003,0.2793000000000001,3.5706,3.5904000000000003,0.01980000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[3.5904000000000003, 3.7274]","[3.6513, 3.7692]","[3.8445, 3.9796]","[3.9012, 4.0278]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
298,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1785.079111,1789.936213,4.857101999999942,3.3181000000000003,3.8571,0.5389999999999997,3.5681000000000003,3.5909,0.02279999999999971,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4343000000000004, 3.5909, 3.6875, 3.802, 3.9219, 4.0545]","[0.0221, 3.4856000000000003, 3.6210000000000004, 3.7278, 3.8507, 3.9676, 4.0829]","[0.0994, 0.2251, 0.9154, 1.0388, 1.1876]","[0.1522, 0.273, 0.9618, 1.0872, 1.2314]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
299,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1789.947111,1796.677213,6.730101999999987,3.3206,3.7301,0.4095,3.5706,3.7206,0.1499999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5547, 3.7206, 4.481, 4.6484000000000005, 5.502999999999999, 6.6208]","[3.6087, 3.7426, 4.5443, 4.6931, 5.5181, 6.675000000000002]","[3.8193, 3.9499, 4.1306, 4.7688000000000015, 4.9111, 5.4979000000000005, 5.6110000000000015, 5.7730000000000015, 6.0446]","[3.8767, 3.9989, 4.1453, 4.8239, 4.9696, 5.532100000000002, 5.6919, 5.8207, 6.1058]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
300,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1796.690711,1802.230213,5.539502000000083,3.8526,4.5395,0.6869000000000005,4.1026,4.2725,0.16990000000000016,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.0087],[3.0339],"[0.0092, 0.1915, 2.8569999999999998, 3.1140000000000003, 3.3236000000000003, 4.2725, 4.3828000000000005, 4.4985, 4.626, 4.7557, 4.8858000000000015, 5.0255]","[0.0683, 0.25170000000000003, 2.9063000000000003, 3.1665, 3.3588, 4.3294000000000015, 4.4285000000000005, 4.5508000000000015, 4.675, 4.8034, 4.9333, 5.0637]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
301,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1802.246411,1809.318213,7.071801999999932,5.4694,6.0718000000000005,0.6024000000000003,5.7194,5.8056,0.08619999999999982,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.502, 4.058, 4.6324000000000005, 5.628900000000002, 5.8056, 5.9396, 6.0677, 6.199400000000002]","[3.5589999999999997, 4.0703000000000005, 4.6665, 5.7034, 5.8581, 5.9934, 6.1249, 6.2508]","[3.0835000000000004, 3.2086, 3.35, 3.6922, 3.8593, 4.2008, 4.7556, 4.9404, 6.336, 6.348]","[3.1382000000000003, 3.2642, 3.4059000000000004, 3.7562, 3.9081, 4.2411, 4.8135, 4.9948000000000015, 6.3454000000000015, 6.3854000000000015]",10,0.75,2.0,0.5,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220808-120510,2022-08-08,12:05:19.067686,12:57:34.999398,,
