Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
575,1,,0,1,0,0.0,0.0,,0.0,,1,2774.638009,2779.036212,4.398203000000193,2.8207,3.3982,0.5775000000000001,3.0707,3.3887,0.3180000000000001,iaa,iaa,1,,0,0,1,1,70.0,"[0.4293, 0.5589000000000001, 0.8788, 1.0582, 1.2353, 1.4168, 1.4482000000000002, 1.7934, 1.9425, 2.0817, 2.2584, 2.5174000000000003, 2.6936, 2.8848000000000003, 3.3887, 3.6124, 4.1737, 4.3088000000000015]","[0.4599, 0.6029, 0.9264, 1.1032, 1.3016, 1.4319000000000002, 1.4741, 1.8388, 1.9796, 2.1485000000000003, 2.3047, 2.5447, 2.7454, 2.9301, 3.4329, 3.6616, 4.211, 4.3477000000000015]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
576,1,0.0,0,0,1,0.0,,0.0,,,0,2779.046909,2784.127111,5.080201999999645,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.0824, 0.8931, 2.129, 4.6649]","[0.1456, 0.9338, 2.1649000000000003, 4.7106]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
577,1,,0,0,0,1.0,0.0,,0.0,,1,2784.139509,2789.477911,5.338401999999861,2.8207,4.3384,1.5177,3.0707,3.3289,0.2582,iaa,iaa,1,,0,0,1,1,70.0,"[3.3289, 3.4552, 3.5900000000000003, 3.7595, 4.0662, 4.2367, 4.7334000000000005]","[3.367, 3.4919, 3.6179, 3.7873, 4.1124, 4.275, 4.7717]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
578,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,2789.488109,2793.868611,4.380501999999979,2.8182,3.3805,0.5623,3.0682,3.1122,0.04400000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[3.1122, 3.2261, 3.3194000000000004, 3.4313, 3.5503, 3.6757, 3.796, 3.9184, 4.0932]","[3.1424000000000003, 3.2423, 3.3519, 3.4683, 3.589, 3.7088, 3.8305, 3.9568, 4.1004000000000005]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
579,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,1,2793.878909,2798.989211,5.110302000000047,2.8207,4.1103000000000005,1.2896000000000003,3.0707,3.1008,0.03010000000000002,iaa,iaa,1,,0,0,1,1,70.0,"[2.6220000000000003, 2.7659, 2.9432, 3.1008, 3.2603, 3.3893, 3.7238, 3.8597, 4.0378, 4.1859, 4.3675000000000015, 4.5786, 4.7327]","[2.6689000000000003, 2.8052, 2.9926, 3.1471, 3.3079, 3.4468, 3.7694, 3.9064, 4.0893000000000015, 4.2269000000000005, 4.3985, 4.5944, 4.7798]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
580,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,2799.000009,2803.396211,4.396202000000358,2.8182,3.3962000000000003,0.5780000000000003,3.0682,3.1279000000000003,0.05970000000000032,aaa,aaa,1,,0,1,0,1,-70.0,"[3.1279000000000003, 3.2539999999999996, 3.3554000000000004, 3.4810000000000003, 3.6109, 3.7411, 3.8718]","[3.1689000000000003, 3.2793, 3.3963, 3.5271000000000003, 3.6567, 3.7796, 3.9087]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
581,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,2803.406809,2807.774611,4.367801999999756,2.8182,3.3678000000000003,0.5496000000000003,3.0682,3.0995000000000004,0.031300000000000334,aaa,aaa,1,,0,1,0,1,-70.0,"[3.0995000000000004, 3.2138, 3.3267, 3.4525, 3.5767, 3.7063, 3.842]","[3.1393, 3.2515, 3.3667, 3.4939999999999998, 3.6143, 3.7481, 3.8858]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
582,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,1,2807.785809,2813.019411,5.233602000000246,2.8207,4.2336,1.4129,3.0707,3.2241,0.15339999999999998,iaa,iaa,1,,0,0,1,1,70.0,"[3.2241, 3.3613, 3.5215, 3.6883, 3.8616, 4.2701, 4.4272, 4.7854]","[3.272, 3.4041, 3.5776000000000003, 3.7532, 3.9228, 4.3213, 4.4726, 4.8081000000000005]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
583,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2813.029509,2818.303211,5.2737019999999575,2.8207,4.2737,1.4529999999999998,3.0707,3.2642,0.19350000000000026,iaa,iaa,1,,0,0,1,1,70.0,"[3.2642, 3.4079, 3.5649, 3.7349, 3.9167, 3.9458, 4.2679, 4.437, 4.5888, 4.753, 4.9955, 5.1774]","[3.3096, 3.4535, 3.6326, 3.8047, 3.9348, 3.9654, 4.3241000000000005, 4.4838000000000005, 4.6336, 4.8035000000000005, 5.0441, 5.2330000000000005]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
584,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2818.313309,2823.478711,5.1654020000000855,2.8207,4.1654,1.3447,3.0707,3.1559000000000004,0.08520000000000039,iaa,iaa,1,,0,0,1,1,70.0,"[0.0687, 0.2242, 0.4045, 0.6446000000000001, 0.6879000000000001, 0.7993, 0.9847, 1.3784, 1.5419, 1.6920000000000002, 1.874, 2.0609, 2.1858, 2.2155, 2.3995, 3.1559000000000004, 3.2951]","[0.1216, 0.28190000000000004, 0.4617, 0.6772, 0.6888000000000001, 0.8679, 1.0404, 1.4325, 1.5884, 1.7389, 1.949, 2.101, 2.2129000000000003, 2.2455000000000003, 2.4292, 3.201, 3.3372]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
585,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2823.489609,2829.086211,5.596601999999621,2.8207,4.5966000000000005,1.7759000000000005,3.0707,3.5871,0.5164,iaa,iaa,1,,0,0,1,1,70.0,"[3.5871, 3.7725, 4.0589, 4.2138, 4.9352, 5.0809000000000015]","[3.6613, 3.8176, 4.1135, 4.2558, 4.9867, 5.1259000000000015]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
586,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2829.098209,2834.422411,5.3242019999997865,2.8207,4.3242,1.5035000000000005,3.0707,3.3147,0.24400000000000024,iaa,iaa,1,,0,0,1,1,70.0,"[3.3147, 3.4812000000000003]","[3.3685, 3.5213]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
587,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2834.434309,2840.199711,5.765401999999996,2.8207,4.7654000000000005,1.9447000000000003,3.0707,3.7559,0.6852,iaa,iaa,1,,0,0,1,1,70.0,"[3.7559, 3.8749, 4.0115, 4.1952, 4.3434, 4.4935, 4.6748, 4.8779]","[3.7877, 3.9183, 4.0605, 4.2468, 4.3968, 4.5617, 4.7646000000000015, 4.9233]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
588,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2840.209309,2845.493311,5.284002000000329,2.8207,4.284,1.4632999999999998,3.0707,3.2745,0.2038000000000002,iaa,iaa,1,,0,0,1,1,70.0,"[3.2745, 3.427, 3.6256, 3.8185]","[3.3328, 3.4722, 3.6927, 3.8733]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
589,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,2845.503809,2849.922811,4.4190020000000905,2.8182,3.419,0.6007999999999996,3.0682,3.1507,0.08250000000000003,aaa,aaa,1,,0,1,0,1,-70.0,"[2.8402000000000003, 2.9869000000000003, 3.1507, 3.2888, 3.4045, 3.5282, 3.6641, 3.8024, 3.9421]","[2.8962000000000003, 3.0337, 3.1996, 3.3231, 3.4499, 3.5787, 3.7087, 3.8406, 3.9738]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
590,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,1,2849.933909,2855.221311,5.287401999999928,2.8207,4.2874,1.4667,3.0707,3.2779000000000003,0.20720000000000027,iaa,iaa,1,,0,0,1,1,70.0,"[3.2779000000000003, 3.4000000000000004, 3.5599000000000003, 3.7297, 3.8785, 4.0545, 4.2269000000000005, 4.4142, 4.5527000000000015, 4.7067000000000005, 4.8557000000000015, 5.1366000000000005, 5.2758]","[3.3186, 3.4467000000000003, 3.6169, 3.7908, 3.9522, 4.1171, 4.282, 4.4523, 4.605, 4.7569, 4.9235000000000015, 5.1384]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
591,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,2855.241009,2859.696111,4.455102000000352,2.8182,3.4551000000000003,0.6369000000000002,3.0682,3.1868000000000003,0.11860000000000025,aaa,aaa,1,,0,1,0,1,-70.0,"[0.1277, 0.316, 0.6804, 0.8575, 1.0122, 1.1649, 3.1868000000000003, 3.3144, 3.4153, 3.5397000000000003, 3.6716, 3.8078, 3.946, 4.0958000000000006]","[0.0177, 0.1808, 0.361, 0.735, 0.9009999999999999, 1.0586, 1.2395, 3.2243, 3.3381000000000003, 3.4591000000000003, 3.5865, 3.7171, 3.8524, 3.9928, 4.1449]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
592,1,0.0,0,0,1,0.0,,1.0,,,0,2859.705909,2864.786111,5.0802020000000985,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.0194, 0.1834]","[0.0565, 0.2127]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
593,1,,0,0,0,1.0,0.0,,0.0,,1,2864.796009,2869.937111,5.141102000000046,2.8207,4.1411,1.3203999999999998,3.0707,3.1316,0.060900000000000176,iaa,iaa,1,,0,0,1,1,70.0,"[1.0798, 1.2317, 1.5661, 1.7093, 1.8586, 2.5334000000000003, 2.7033, 3.1316, 3.2691000000000003, 4.0672000000000015, 4.2137]","[1.1364, 1.2848000000000002, 1.6107, 1.7576, 1.9094, 2.5918, 2.7476000000000003, 3.1723000000000003, 3.3141000000000003, 4.1084000000000005, 4.2536000000000005]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
594,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,2869.947309,2874.360411,4.413101999999982,2.8182,3.4131,0.5949,3.0682,3.1448,0.0766,aaa,aaa,1,,0,1,0,1,-70.0,"[3.1448, 3.2731000000000003, 3.3857000000000004, 3.5023, 3.6327, 3.7617, 3.8913]","[3.1852, 3.3002, 3.4168000000000003, 3.5442, 3.6791, 3.8038, 3.9299]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
595,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,1,2874.371409,2879.565011,5.193602000000283,2.8207,4.1936,1.3729,3.0707,3.1841000000000004,0.1134000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[3.0433000000000003, 3.1841000000000004, 3.3784, 3.5408000000000004, 3.6937, 3.8369]","[3.0816000000000003, 3.2278, 3.4356, 3.596, 3.74, 3.8768]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
596,1,0.0,0,0,1,0.0,,0.0,,,0,2879.574609,2884.654811,5.0802020000000985,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[0.3759],[0.4013000000000001],[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
597,0,,1,0,0,0.0,1.0,,0.0,,1,2884.665409,2889.023511,4.35810199999969,2.8182,3.3581000000000003,0.5399000000000003,3.0682,3.0898000000000003,0.02160000000000029,aaa,aaa,1,,0,1,0,1,-70.0,"[2.4419, 2.5605, 2.9741, 3.0898000000000003, 3.2125000000000004, 3.3216, 3.4463000000000004, 3.5669999999999997, 3.6925, 3.8289999999999997, 3.9588, 4.1074]","[2.4789000000000003, 2.6041000000000003, 2.9828, 3.128, 3.2374, 3.3569999999999998, 3.4807, 3.6039999999999996, 3.7301, 3.8633, 3.9926, 4.1181]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
598,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,2889.033709,2893.499311,4.465602000000217,2.8182,3.4656,0.6473999999999998,3.0682,3.1973000000000003,0.1291000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[0.0717, 1.0789, 1.2201, 1.3621, 1.5119, 1.8739, 2.4157, 3.0545, 3.1973000000000003, 3.3415000000000004, 3.4446000000000003, 3.5696000000000003, 3.7062, 3.8294, 3.9578, 4.3569]","[0.0953, 1.1212, 1.2635, 1.4141, 1.5810000000000002, 1.9136, 2.4656, 3.1028, 3.2407000000000004, 3.3622, 3.4868, 3.6136, 3.7439, 3.8673, 3.9966, 4.3811]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
599,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,2893.510109,2897.756611,4.246501999999964,2.8207,3.2465,0.4258000000000002,3.0707,3.237,0.16630000000000011,iaa,iaa,1,,0,0,1,1,70.0,"[0.0527, 0.9587, 0.9618, 1.4408, 2.0057, 2.0715, 2.1002, 2.6721, 3.0404, 3.237, 3.3877]","[0.0751, 0.9596, 0.9663, 1.5426, 2.0608, 2.0909, 2.1112, 2.8000000000000003, 3.0774000000000004, 3.2769999999999997, 3.4258]","[1.4804000000000002, 1.6694]","[1.5224, 1.6825]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
600,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2897.767409,2902.854011,5.086601999999856,2.8207,4.0866,1.2658999999999998,3.0707,3.0771,0.0064000000000001825,iaa,iaa,1,,0,0,1,1,70.0,"[1.2067, 1.3493000000000002, 1.4974, 1.6546, 2.0144, 2.1943, 2.4113, 2.5740000000000003, 3.0771, 3.2439, 3.4101000000000004, 3.6176, 3.8175, 3.9711, 4.8382000000000005, 5.0636]","[1.2468, 1.39, 1.5365, 1.6994, 2.0755, 2.2404, 2.4552, 2.6176, 3.1285000000000003, 3.2960000000000003, 3.4537, 3.6894, 3.8614, 4.022, 4.8805000000000005]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
601,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,1,2902.865709,2908.006611,5.140901999999642,2.8207,4.1409,1.3202000000000005,3.0707,3.1314,0.0607000000000002,iaa,iaa,1,,0,0,1,1,70.0,"[0.5244, 0.6683, 1.1662, 1.3583, 1.9968, 2.5396, 3.1314, 4.3646]","[0.0018000000000000004, 0.5662, 0.7083, 1.2097, 1.4261, 2.0427, 2.5851, 3.1715, 4.4036]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
602,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,2908.016409,2912.494211,4.477802000000338,2.8182,3.4778,0.6595999999999997,3.0682,3.2095,0.1413000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[0.06960000000000001, 0.2021, 1.5954000000000002, 3.0246, 3.2095, 3.3457000000000003, 3.4610000000000003, 3.5808, 3.7282, 4.0489999999999995]","[0.1054, 0.241, 1.6359, 3.0677000000000003, 3.2519, 3.3847, 3.5013, 3.6206, 3.7545, 4.0870000000000015]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220118-114733,2022-01-18,11:47:42.165853,12:36:19.002812
0,0,,1,0,0,0.0,1.0,,0.0,,1,0.342012,4.892914,4.550902000000002,2.9362,3.5509000000000004,0.6147000000000005,3.1950000000000003,3.2826,0.08759999999999968,aaa,aaa,1,,0,1,0,1,-70.0,"[0.3735, 0.5411, 0.6995, 0.8901, 1.3299, 1.6285, 1.8132, 1.9699, 2.1251, 2.3369, 3.14, 3.2826, 3.4099000000000004, 3.5269000000000004, 3.6541, 3.7777, 4.3013]","[0.4256, 0.5822, 0.7666000000000001, 0.9314, 1.3953, 1.6717000000000002, 1.8686, 2.0228, 2.1779, 2.407, 3.1911, 3.3249, 3.4399, 3.5645, 3.691, 3.8044, 4.3351000000000015]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220121-095216,2022-01-21,09:52:25.619873,10:21:22.179797
1,1,0.0,0,0,1,0.0,,1.0,,,0,4.903412,9.991914,5.088501999999999,2.8207,4.0885,1.2677999999999998,3.079,4.0790000000000015,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.449, 0.7752, 0.9246, 4.5150000000000015, 4.6537000000000015, 4.8061]","[0.4910000000000001, 0.8235, 0.9633, 4.5569999999999995, 4.6948, 4.8384]","[0.2952, 5.0576]","[0.317, 5.0654]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220121-095216,2022-01-21,09:52:25.619873,10:21:22.179797
2,0,,1,0,0,0.0,1.0,,0.0,,1,10.002612,14.376314,4.3737020000000015,2.8182,3.3737000000000004,0.5555000000000003,3.077,3.1054,0.02839999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[0.25470000000000004, 0.4025, 0.7322000000000001, 0.8290000000000001, 1.0459, 1.5068, 1.7332, 1.9393, 2.0792, 2.279, 2.6182000000000003, 2.7543, 3.1054, 3.2285000000000004, 3.3554000000000004, 3.4933]","[0.2876, 0.4201, 0.7381000000000001, 0.8879, 1.0983, 1.5450000000000002, 1.7724, 1.992, 2.1431, 2.3082000000000003, 2.668, 2.8074000000000003, 3.1524, 3.2688, 3.3989999999999996, 3.5226]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220121-095216,2022-01-21,09:52:25.619873,10:21:22.179797
3,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,14.386612,18.879714,4.4931019999999995,2.8207,3.4931,0.6724000000000001,3.079,3.2253000000000003,0.1463000000000001,iaa,iaa,1,,0,0,1,1,70.0,"[0.1615, 0.3777, 0.8812000000000001, 2.6231, 2.7625, 2.9305000000000003, 3.9044, 4.0489999999999995, 4.3386000000000005]","[0.18899999999999997, 0.39899999999999997, 0.9175, 2.6637, 2.8152, 2.9655, 3.9431, 4.0544, 4.3506]","[3.2253000000000003, 3.5513000000000003]","[3.2493000000000003, 3.5681000000000003]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220121-095216,2022-01-21,09:52:25.619873,10:21:22.179797
4,1,1.0,1,0,0,1.0,0.0,1.0,1.0,1.0,1,18.890313,24.054914,5.164601000000001,2.8207,4.1646,1.3439,3.079,3.1261,0.04709999999999992,iaa,iaa,1,,0,0,1,1,70.0,"[0.0766, 0.6388, 0.7968000000000001, 1.3293, 1.5057, 1.6851, 1.8279, 1.9857, 2.1483000000000003, 2.3077, 2.4348, 2.611, 2.7867, 2.9646000000000003, 3.1261, 3.4181000000000004, 3.5973, 4.5989, 4.7172]","[0.1181, 0.6885, 0.8176, 1.384, 1.5392, 1.7243000000000002, 1.8831, 2.0296000000000003, 2.1895, 2.3393, 2.4941, 2.6479, 2.8222, 2.9960000000000004, 3.1692, 3.4773, 3.6458, 4.6197, 4.7492]","[1.0659999999999998, 3.8968, 3.9052, 4.1405, 4.2402000000000015]","[1.0759999999999998, 3.8971, 3.9304, 4.1416, 4.2556]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220121-095216,2022-01-21,09:52:25.619873,10:21:22.179797
5,1,1.0,1,0,0,1.0,0.0,0.0,1.0,1.0,1,24.065712,28.912514,4.846801999999999,2.8207,3.8468,1.0261,3.079,3.354,0.2749999999999999,iaa,iaa,1,,0,0,1,1,70.0,"[0.0752, 0.2536, 0.6763, 1.5273, 1.6741, 1.8547, 2.2844, 2.5028, 2.972, 3.3539999999999996]","[0.1157, 0.2869, 0.7201000000000001, 1.5653, 1.6975, 1.879, 2.3249, 2.5077000000000003, 3.0188, 3.4164000000000003]","[1.1313, 1.2621, 1.379, 2.1306000000000003, 2.8083, 3.5789999999999997, 3.8059, 3.9232, 4.0335, 4.1545000000000005, 4.2802, 4.4317]","[1.1566, 1.273, 1.4012, 2.1407000000000003, 2.8325, 3.6043, 3.8218, 3.9304, 4.053999999999999, 4.1743000000000015, 4.3061, 4.448]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220121-095216,2022-01-21,09:52:25.619873,10:21:22.179797
