Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,Drug
38,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,176.910725,181.25841499999999,4.34769,2.8207,3.3477,0.5270000000000001,3.0707,3.0780000000000003,0.007300000000000306,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.0531, 2.1675, 3.0780000000000003, 3.2042, 3.3122000000000003, 3.4226, 3.5425, 3.7074, 4.3349]","[2.1078, 2.2298, 3.1419, 3.2454, 3.3573, 3.4702, 3.5974000000000004, 3.7592]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
39,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,181.266325,185.649315,4.382990000000007,2.8207,3.383,0.5623,3.0707,3.1133,0.04260000000000018,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[1.7153, 1.8459, 2.9918, 3.1133, 3.2482, 3.3534, 3.472, 3.6171, 4.2234]","[0.0376, 1.7769, 1.9086, 3.0482, 3.177, 3.2903, 3.4028, 3.5274, 3.6726, 4.2884]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
40,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,185.668525,190.128615,4.460090000000008,2.8207,3.4601,0.6394000000000002,3.0707,3.1904000000000003,0.11970000000000035,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.7586, 2.8774, 3.014, 3.1904000000000003, 3.3164, 3.426, 3.5401, 3.6755, 3.8526, 4.306]","[2.8223000000000003, 2.9257, 3.0921000000000003, 3.2571000000000003, 3.3635, 3.4728000000000003, 3.5953000000000004, 3.7334, 3.8956, 4.3678]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
41,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,190.137625,194.549815,4.412189999999981,2.8182,3.4122000000000003,0.5940000000000003,3.0682,3.1428000000000003,0.07460000000000022,aaa,aaa,1,,0,1,0,1,-70.0,"[3.1428000000000003, 3.2805, 3.3738, 3.472, 3.5789999999999997, 3.696, 3.8262, 3.9558, 4.2225]","[3.1981, 3.3087, 3.4047, 3.5094000000000003, 3.6196, 3.7419, 3.8768, 4.0031, 4.2776000000000005]","[2.6885000000000003, 2.8014, 2.9497]","[2.7485, 2.8533, 3.0158]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
42,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,194.565125,199.023115,4.457989999999995,2.8207,3.458,0.6373000000000002,3.0707,3.1883000000000004,0.11760000000000034,iaa,iaa,1,,0,0,1,1,70.0,"[0.5303, 0.7259, 1.0965]","[0.5947, 0.7967000000000001, 1.1619000000000002]","[0.0217, 0.1439, 0.9156, 3.1883000000000004, 3.3120000000000003, 3.4247, 3.5377, 3.6862]","[0.076, 0.1979, 0.9802, 3.2556000000000003, 3.3616, 3.4726000000000004, 3.5943, 3.7522]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
43,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,199.040325,203.395815,4.355490000000003,2.8207,3.3555,0.5348000000000002,3.0707,3.0858000000000003,0.015100000000000337,iaa,iaa,1,,0,0,1,1,70.0,"[3.5773, 3.7378, 4.1804000000000014, 4.2094000000000005]","[3.6322, 3.8108, 4.1867, 4.2637]","[2.9756, 3.0858000000000003, 3.1996, 3.3171, 3.9023, 4.0125]","[3.0286, 3.1395, 3.256, 3.3603, 3.9574, 4.0703000000000005]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
44,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1,203.409625,208.73171499999998,5.322090000000003,2.8182,4.3221,1.5038999999999998,3.0682,3.3126,0.2444000000000001,aaa,aaa,1,,0,1,0,1,-70.0,[],[0.0427],"[0.5101, 0.6883, 3.3126, 3.4488000000000003, 3.6202, 3.7956]","[0.6066, 0.7591, 3.3825000000000003, 3.5126000000000004, 3.687, 3.8539999999999996]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
45,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,208.769825,213.269815,4.499989999999997,2.8207,3.5,0.6793,3.0707,3.2303,0.1596000000000002,iaa,iaa,1,,0,0,1,1,70.0,"[2.1469, 2.3287, 2.8734, 3.0564]","[2.2110000000000003, 2.383, 2.9379, 3.1312]","[1.6877, 1.8107, 1.9439, 2.5225, 2.6758, 3.2303, 3.3766000000000003, 3.4854000000000003, 3.6008]","[1.7563000000000002, 1.8617, 2.0126, 2.5954, 2.7394000000000003, 3.2999, 3.4249, 3.5359000000000003, 3.6559]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
46,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,213.277025,217.77121499999998,4.494190000000003,2.8207,3.4942,0.6735000000000002,3.0707,3.2245000000000004,0.15380000000000038,iaa,iaa,1,,0,0,1,1,70.0,"[1.7776, 1.9121, 2.6086]","[1.8207, 1.9761, 2.6799]","[1.574, 2.0771, 2.2399, 3.2245000000000004, 3.3776, 3.4928000000000003, 3.6258, 3.7895, 3.9755]","[1.6498000000000002, 2.1733, 2.3014, 3.3156000000000003, 3.4274, 3.5431000000000004, 3.69, 3.8578, 4.0469]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
47,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,217.787525,221.913615,4.126090000000005,2.8182,3.1261,0.3079000000000001,3.0682,3.1166,0.0484,aaa,aaa,1,,0,1,0,1,-70.0,"[3.4392, 3.6353]","[3.5012000000000003, 3.7185]","[3.1166, 3.2607000000000004, 3.8452, 4.0006, 4.0013000000000005, 4.0018]","[0.0584, 3.1869, 3.3326, 3.9202, 4.0009000000000015, 4.0014, 4.0877]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
48,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,221.918925,226.670815,4.751890000000003,2.8182,3.7519,0.9337,3.0682,3.1557,0.08749999999999991,aaa,aaa,1,,0,1,0,1,-70.0,"[0.0757, 0.2993, 3.4825000000000004, 3.6428, 3.7528, 3.8581, 3.9687, 4.0953, 4.2436]","[0.1532, 0.3819, 3.5644, 3.6821, 3.7911, 3.8977, 4.0142, 4.1409, 4.2881]","[3.1557, 3.3033]","[3.2332, 3.3758000000000004]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
49,0,1.0,1,0,0,1.0,0.0,0.0,0.0,1.0,1,226.686925,231.365515,4.6785899999999865,2.8182,3.6786,0.8603999999999998,3.0682,3.1318,0.0636000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[3.4092, 3.4097, 3.556, 3.6598, 3.7712, 3.8871, 4.0169000000000015, 4.147, 4.2726000000000015, 4.4292, 4.591]","[3.4096, 3.4753000000000003, 3.5945, 3.7039, 3.8156, 3.9338, 4.0638000000000005, 4.1911000000000005, 4.3179, 4.4801, 4.6366000000000005]","[3.1318, 3.2626]","[3.1871, 3.3177000000000003]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
50,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,231.375925,235.754615,4.378690000000007,2.8207,3.3787000000000003,0.5580000000000003,3.0707,3.109,0.0383,iaa,iaa,1,,0,0,1,1,70.0,"[3.7562, 3.8978]","[3.8066, 3.9539]","[2.9921, 3.109, 3.2317, 3.3301000000000003, 3.4509000000000003, 3.5793000000000004, 4.0691000000000015, 4.1749, 4.3134000000000015]","[3.0368, 3.1656, 3.2676000000000003, 3.3808, 3.503, 3.6203, 4.1125, 4.23]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
51,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,235.767525,240.181415,4.413889999999982,2.8207,3.4139000000000004,0.5932000000000004,3.0707,3.1442,0.07350000000000012,iaa,iaa,1,,0,0,1,1,70.0,"[0.1106, 0.2838, 1.1604, 1.1888, 1.5604, 1.713]","[0.16820000000000002, 0.3592, 1.1719000000000002, 1.2271, 1.5971000000000002, 1.7816]","[0.7807000000000001, 0.9367, 1.3215, 3.1442, 3.2873, 3.3993, 3.5232, 3.6871]","[0.8494, 1.0294, 1.4078000000000002, 3.2174, 3.3374, 3.4492000000000003, 3.5818000000000003, 3.7494]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
52,1,1.0,1,0,0,1.0,0.0,1.0,1.0,1.0,1,240.188925,244.926815,4.737889999999993,2.8207,3.7379,0.9171999999999998,3.0707,3.1694,0.0987,iaa,iaa,1,,0,0,1,1,70.0,"[3.1694, 3.3075]","[3.2057, 3.367]","[2.8554, 2.99, 3.4682, 3.6141, 3.7056, 3.8144, 3.9274, 4.0641, 4.1966]","[2.9164000000000003, 3.0542, 3.5342, 3.6474, 3.7531, 3.8608, 3.9766, 4.1165, 4.2573]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
53,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,244.949825,249.35171499999998,4.401890000000009,2.8207,3.4019000000000004,0.5812000000000004,3.0707,3.1322,0.06150000000000011,iaa,iaa,1,,0,0,1,1,70.0,"[1.6063, 1.7691, 2.7910000000000004, 2.9587000000000003]","[1.6728, 1.8492, 2.8532, 3.0307]","[1.2962, 1.4406, 2.0768, 2.2116, 2.4336, 2.5905, 3.1322, 3.286, 3.4033, 3.5301]","[1.3639, 1.5066000000000002, 2.1472, 2.2685, 2.5033000000000003, 2.6588000000000003, 3.2174, 3.3465000000000003, 3.4543000000000004, 3.5951]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
54,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,1,249.367925,254.067115,4.699189999999987,2.8182,3.6992,0.8809999999999998,3.0682,3.1631,0.09489999999999996,aaa,aaa,1,,0,1,0,1,-70.0,"[3.4298, 3.5608, 3.6745, 3.7866, 3.9219999999999997]","[3.488, 3.6083, 3.7182, 3.8328, 3.9739]","[3.1631, 3.2774]","[3.2196, 3.3367]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
55,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,254.076925,258.446215,4.369290000000007,2.8182,3.3693,0.5510999999999999,3.0682,3.0999000000000003,0.031700000000000284,aaa,aaa,1,,0,1,0,1,-70.0,"[2.9582, 3.0999000000000003, 3.2154000000000003, 3.3273, 3.4452000000000003, 3.5650000000000004, 3.6938, 3.881, 4.0265]","[2.987, 3.1483000000000003, 3.2575000000000003, 3.3645, 3.4846000000000004, 3.6076, 3.7382, 3.9167, 4.0478000000000005]","[2.6507, 2.7725]","[2.7027, 2.8291]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
56,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,258.463525,263.40171499999997,4.93819000000002,2.8207,3.9382,1.1175000000000002,3.0707,3.4884,0.4177,iaa,iaa,1,,0,0,1,1,70.0,"[2.1906000000000003, 2.331, 2.4716, 2.6035, 3.4884, 3.9618, 4.1125]","[2.2471, 2.3906, 2.5219, 2.6526, 3.5631000000000004, 4.0142, 4.1687]","[1.9107, 2.0306, 2.7657000000000003, 2.898, 3.6685, 3.7948, 4.5328]","[1.9662, 2.0932, 2.8258, 2.9607, 3.7253, 3.8553, 4.6067]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
57,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,263.418125,268.233115,4.814990000000023,2.8182,3.815,0.9968,3.0682,3.2556000000000003,0.18740000000000026,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5456000000000003, 3.682, 3.791, 3.9338, 4.0546]","[3.6062, 3.7253, 3.8375, 3.9669, 4.1034000000000015]","[3.2556000000000003, 3.3808]","[3.3152000000000004, 3.4436]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
58,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,268.244725,272.686115,4.441389999999956,2.8207,3.4414,0.6206999999999998,3.0707,3.1717,0.10099999999999998,iaa,iaa,1,,0,0,1,1,70.0,"[1.9337, 2.1027, 2.2177]","[1.9721, 2.1605000000000003, 2.2618]","[1.4354, 1.5730000000000002, 1.7223000000000002, 3.1717, 3.3093000000000004, 3.4167, 3.5416000000000003]","[1.5003, 1.6368, 1.7963, 3.2411000000000003, 3.3561, 3.4655, 3.6025]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
59,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,272.701925,277.158715,4.456789999999955,2.8182,3.4568000000000003,0.6386000000000003,3.0682,3.1874,0.1192000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[2.9024, 3.0475000000000003, 3.1874, 3.3121, 3.4265000000000003, 3.5613, 3.6968]","[2.9603, 3.1125000000000003, 3.2397, 3.3562000000000003, 3.4789999999999996, 3.6111, 3.7523]","[2.6334, 2.7573000000000003, 3.8651, 3.9788]","[2.7023, 2.8113, 3.9088, 4.034]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
60,0,1.0,1,0,0,1.0,0.0,1.0,0.0,1.0,1,277.183025,281.92211499999996,4.739090000000034,2.8182,3.7391,0.9209,3.0682,3.2904,0.22219999999999995,aaa,aaa,1,,0,1,0,1,-70.0,"[3.4697, 3.471, 3.5774000000000004, 3.6868, 3.7918, 3.904, 4.0384, 4.4423, 4.6326]","[3.4699, 3.5044, 3.6182, 3.7221, 3.8322, 3.9505, 4.085, 4.5019, 4.6880000000000015]","[3.2904, 4.2875000000000005]","[3.3558000000000003, 4.3484]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
61,0,1.0,1,0,0,1.0,0.0,0.0,0.0,1.0,1,281.942025,286.703615,4.761590000000012,2.8182,3.7616,0.9434,3.0682,3.1817,0.11350000000000016,aaa,aaa,1,,0,1,0,1,-70.0,"[0.016, 3.4922, 3.6153, 3.7168, 3.826, 3.9357, 4.0672000000000015, 4.4876000000000005, 4.6493]","[0.05930000000000001, 3.5462, 3.6491, 3.7564, 3.8678, 3.9836, 4.1202000000000005, 4.556, 4.7004]","[3.1817, 3.3129, 4.3331]","[3.2442, 3.378, 4.3918]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
62,1,0.0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,286.724325,291.267015,4.542689999999993,2.8207,3.5427,0.722,3.0707,3.0979,0.02720000000000012,iaa,iaa,1,,0,0,1,1,70.0,"[2.9868, 3.0979, 4.3269]","[3.0245, 3.1609000000000003, 4.385]","[3.273, 3.4195, 3.506, 3.6054, 3.7156, 3.8356, 3.9773]","[3.335, 3.4489, 3.5466, 3.6516, 3.7653, 3.8897, 4.0365]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
63,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,291.293125,295.985415,4.692290000000014,2.8182,3.6923,0.8740999999999999,3.0682,3.1792,0.1110000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[2.0708, 2.7552000000000003, 2.9667000000000003, 3.4229000000000003, 3.4322000000000004, 3.5861, 3.7106, 3.8249, 3.9454, 4.0725, 4.2072, 4.3507, 4.4943]","[2.1346000000000003, 2.8293, 3.0479000000000003, 3.423, 3.4547000000000003, 3.6449, 3.7528, 3.8696, 3.9926, 4.1197, 4.2581, 4.4031, 4.5392]","[1.7519999999999998, 1.9027, 2.2726, 2.4122, 2.5361, 3.1792]","[1.8201, 1.9682, 2.3382, 2.4695, 2.6336, 3.2443]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
64,0,1.0,0,0,1,0.0,,0.0,,,0,295.996825,301.07451499999996,5.077690000000018,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
65,1,,1,0,0,0.0,1.0,,1.0,,1,301.080625,305.505715,4.4250900000000115,2.8207,3.4251,0.6044,3.0707,3.1554,0.08470000000000022,iaa,iaa,1,,0,0,1,1,70.0,"[0.1938, 0.6524, 0.7819, 0.9232, 1.4026, 1.6166, 2.3268]","[0.2487, 0.6925, 0.8320000000000001, 0.9896, 1.479, 1.6848, 2.392]","[0.0481, 0.3626, 0.4865, 1.1069, 1.2362, 3.1554, 3.2962, 3.4068, 3.5184, 3.6592, 3.86]","[0.0813, 0.4259, 0.5327000000000001, 1.1702, 1.304, 3.2359, 3.3469, 3.4523, 3.5698000000000003, 3.7232, 3.8929]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
66,1,1.0,1,0,0,1.0,0.0,1.0,1.0,1.0,1,305.511425,310.079315,4.567890000000034,2.8207,3.5679000000000003,0.7472000000000003,3.0707,3.1377,0.06700000000000017,iaa,iaa,1,,0,0,1,1,70.0,"[3.1377, 3.7564, 3.8643, 4.4232000000000005]","[3.1922, 3.7786, 3.9117, 4.4882]","[3.0093, 3.2982, 3.4267000000000003, 3.5129, 3.6115, 4.0367000000000015, 4.1429, 4.2637]","[3.048, 3.3555, 3.4563, 3.5535, 3.6543, 4.0824, 4.1926000000000005, 4.3204]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
67,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,310.105125,314.989715,4.884590000000003,2.8182,3.8846,1.0663999999999998,3.0682,3.258,0.1898,aaa,aaa,1,,0,1,0,1,-70.0,"[0.3291, 3.6152, 3.7639, 3.8733, 3.9949, 4.152]","[0.0502, 0.3793, 3.6771, 3.8006, 3.9184, 4.0391, 4.1876]","[1.2768000000000002, 1.4281, 3.258, 3.4143000000000003]","[1.3555, 1.5094, 3.3365, 3.4905000000000004]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
68,0,1.0,1,0,0,1.0,0.0,0.0,0.0,1.0,1,315.006125,319.668515,4.662390000000017,2.8182,3.6624,0.8441999999999998,3.0682,3.1066000000000003,0.03840000000000021,aaa,aaa,1,,0,1,0,1,-70.0,"[3.393, 3.5383, 3.642, 3.7502, 3.8699, 3.9893, 4.1268]","[3.4558, 3.5773, 3.6823, 3.7905, 3.9109, 4.032, 4.1729]","[3.1066000000000003, 3.2356000000000003]","[3.1660000000000004, 3.2923]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
69,0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,1,319.685125,323.823715,4.138589999999965,2.8182,3.1386000000000003,0.32040000000000024,3.0682,3.1291,0.060900000000000176,aaa,aaa,1,,0,1,0,1,-70.0,"[3.4091, 3.5380000000000003, 4.0218]","[3.4605, 3.5895, 4.0657000000000005]","[3.1291, 3.258, 3.7119999999999997, 3.8364]","[3.1817, 3.307, 3.7691, 3.8884]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
70,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,323.831225,328.259315,4.428089999999997,2.8207,3.4281,0.6074000000000002,3.0707,3.1584000000000003,0.08770000000000032,iaa,iaa,1,,0,0,1,1,70.0,"[0.008400000000000001, 0.1734, 0.4861, 0.9175, 1.0772000000000002, 4.3427]","[0.0603, 0.2367, 0.5558000000000001, 0.9683, 1.1476, 4.4061]","[0.6844, 2.833, 2.9905, 3.1584000000000003, 3.2814, 3.3919, 3.5026, 3.6315, 4.1162]","[0.7552, 2.9164000000000003, 3.0694000000000004, 3.2163, 3.3254, 3.4407, 3.5538000000000003, 3.6918, 4.1823000000000015]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
71,0,0.0,0,0,1,0.0,,1.0,,,0,328.275325,333.35301499999997,5.077690000000018,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,"[2.1098, 2.7914000000000003, 2.9662]","[2.1701, 2.8369, 3.0307]","[1.7467, 1.8873, 2.5511]","[1.8113, 1.9547, 2.6286]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220121-101245,2022-01-21,10:12:54.616710,10:21:26.732198,,,
