Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,P,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,RespWin,ITI,WarmUp,RecoveryMode,Drug
249,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,2151.116928,2159.748418,8.631490000000213,3.3181000000000003,4.6315,1.3133999999999997,4.4776,4.622,0.14440000000000008,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6275, 4.7481]","[4.675, 4.8126000000000015]","[4.622, 4.7694]","[4.7565, 4.7968]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
250,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,2159.767028,2168.396018,8.628989999999702,3.3181000000000003,4.629,1.3108999999999993,4.4776,4.6195,0.14190000000000058,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6353, 4.7981]","[4.6882, 4.8492000000000015]","[4.6195, 5.0005000000000015, 5.2736]","[4.7468, 5.0162, 5.2818000000000005]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
251,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,2168.409928,2177.042718,8.632790000000114,3.3181000000000003,4.6328000000000005,1.3147000000000002,4.4776,4.6233,0.1457000000000006,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6497, 4.7454]","[4.6793000000000005, 4.8152]","[4.6233, 4.7005, 5.9111]","[4.6896, 4.8078, 5.9405]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
252,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,2177.050928,2185.675818,8.62489000000005,3.3181000000000003,4.6249,1.3068,4.4776,4.6154,0.13780000000000034,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6381000000000006, 4.7237, 5.2528000000000015, 5.4354000000000005, 5.6005, 5.9359]","[4.6552, 4.8006, 5.2621, 5.4425, 5.6233, 5.9403000000000015]","[4.6154, 4.7, 5.0717, 5.2439, 5.425, 5.6054, 5.9198]","[4.6639, 4.795, 5.0979, 5.2678, 5.4506000000000006, 5.6241, 5.9516]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
253,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,2185.694628,2194.322718,8.628089999999702,3.3206,4.3301,1.0094999999999996,4.4801,4.6186,0.13849999999999962,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.6301000000000005, 4.7463000000000015, 4.8332000000000015, 4.9103, 5.0296, 5.1529, 5.2366, 5.3722, 5.4321, 5.5486, 5.6901, 5.8608, 5.9866, 6.1419000000000015]","[4.658, 4.7694, 4.8737, 4.9706, 5.086, 5.1961, 5.3085, 5.3784, 5.4391, 5.5878000000000005, 5.7433000000000005, 5.9197000000000015, 6.0346, 6.1888000000000005]","[4.6186, 4.6875, 4.7194, 4.8162, 4.9018000000000015, 4.9131, 5.0177000000000005, 5.1240000000000006, 5.2531, 5.3801000000000005, 5.5087, 5.707999999999999, 5.8251, 6.0052, 6.0136, 6.1667000000000005]","[4.6702, 4.7143000000000015, 4.7632, 4.8632, 4.9126, 4.9617, 5.0647, 5.1800000000000015, 5.3014, 5.432, 5.5735, 5.7406000000000015, 5.8959, 6.0112000000000005, 6.026000000000002, 6.1844]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
254,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2194.340828000001,2202.965518,8.6246900000001,3.3181000000000003,4.3276,1.0095,4.4886,4.6137000000000015,0.12510000000000066,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6137000000000015, 4.7192, 4.8144, 4.9199, 5.0316, 5.1509, 5.2673000000000005, 5.4045000000000005, 5.529, 5.6663000000000014, 5.8053, 5.9653, 6.279, 6.4284]","[4.6850000000000005, 4.7519, 4.8567, 4.9639999999999995, 5.0731, 5.1907000000000005, 5.3169, 5.4525000000000015, 5.5784, 5.7208000000000006, 5.8562, 6.0031, 6.336200000000002, 6.4933000000000005]","[4.6217000000000015, 4.7855, 4.8917, 5.0044, 5.12, 5.2387000000000015, 5.2839, 5.3631, 5.4948000000000015, 5.6275, 5.7698, 5.9159000000000015, 6.0808, 6.3017, 6.563700000000001]","[4.7778, 4.8598, 4.9592, 5.0703000000000005, 5.1826, 5.2838, 5.3112, 5.4567000000000005, 5.5997, 5.7491, 5.888, 6.0045, 6.165, 6.5409000000000015, 6.6446000000000005]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
255,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2202.9824280000007,2211.598318,8.615890000000036,3.3181000000000003,4.3276,1.0095,4.4776,4.6049000000000015,0.12730000000000086,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6049000000000015, 4.7179, 4.8273, 4.9467, 5.0766, 5.2294, 5.3928, 5.5228, 5.7076]","[4.652, 4.7684000000000015, 4.8824000000000005, 5.0071, 5.1354000000000015, 5.2823, 5.4384000000000015, 5.5887, 5.737]","[4.6160000000000005, 5.3283000000000005, 5.9522, 6.0919, 6.2428, 6.394900000000002, 6.5491]","[5.3258, 5.921, 6.0446, 6.183000000000002, 6.3397000000000014, 6.4706, 6.6315]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
256,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2211.618428,2220.213818,8.595389999999952,3.3206,4.3301,1.0094999999999996,4.4801,4.5859000000000005,0.10580000000000034,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.9175, 5.025, 5.0309, 5.2659, 5.3827, 5.492000000000001, 5.581, 5.6841, 5.9418000000000015, 6.0712, 6.2042, 6.3662]","[4.9328, 5.0288, 5.0414, 5.2744, 5.388800000000002, 5.5109, 5.6137000000000015, 5.7262, 5.9517000000000015, 6.0871, 6.239800000000002, 6.3870000000000005]","[4.5859000000000005, 4.631, 4.6343000000000005, 4.6402, 4.662, 4.676, 4.6799, 4.78, 4.885000000000002, 4.9866, 5.1041, 5.2188, 5.3374000000000015, 5.4561, 5.594600000000002, 5.6955, 5.8179, 5.9479000000000015, 6.0826, 6.2218, 6.3210000000000015, 6.4706]","[4.6213000000000015, 4.6339000000000015, 4.6385000000000005, 4.6469000000000005, 4.6657, 4.6773, 4.7235000000000005, 4.8299, 4.9326, 5.0386000000000015, 5.1544, 5.2705, 5.3866000000000005, 5.5082, 5.6198000000000015, 5.7424, 5.8692, 5.9941, 6.1268, 6.2435, 6.3787, 6.5319]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
257,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,2220.226928,2228.850118,8.623189999999795,3.3206,4.6232000000000015,1.302600000000001,4.4801,4.6137000000000015,0.1336000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.6137000000000015, 4.7122, 4.8530000000000015]","[4.6502, 4.7604000000000015, 4.8950000000000005]","[4.6287, 4.6874, 4.8183, 4.8646, 4.9141, 4.9502000000000015, 5.1467]","[4.6299, 4.7616000000000005, 4.8261, 4.9053, 4.9362, 5.0366, 5.1911000000000005]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
258,0,1.0,0,1,0,,0.0,0.0,1.0,0.0,1,2228.871128,2237.499118,8.627989999999954,3.3181000000000003,4.628,1.3098999999999998,4.4776,4.6185,0.14090000000000025,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6192, 4.7654000000000005]","[4.6694, 4.8018]","[4.6185, 4.7857]","[4.7371, 4.8079]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
259,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,2237.513428,2246.145718,8.632290000000014,3.3206,4.3301,1.0094999999999996,4.4801,4.6228,0.1426999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.8628, 4.9378, 4.9674000000000005, 5.0604000000000005, 5.0978, 5.1770000000000005, 5.2037, 5.2765, 5.3163, 5.4528, 5.5593, 5.707400000000002, 5.7873, 5.9185, 6.0513, 6.1966, 6.5129]","[4.8829, 4.9540000000000015, 5.0065, 5.0674, 5.1322, 5.1862, 5.2591, 5.2954, 5.3644, 5.4781, 5.6006, 5.724, 5.8212, 5.9295, 6.0863000000000005, 6.2358, 6.5493000000000015]","[4.6228, 4.6964000000000015, 4.731, 4.8338, 4.9449000000000005, 5.0649000000000015, 5.1841, 5.2938, 5.4146, 5.5386000000000015, 5.6585, 5.7994, 5.9277000000000015, 6.0654, 6.3425]","[4.6792, 4.7120000000000015, 4.7793, 4.8854000000000015, 5.0014, 5.1261, 5.2366, 5.3516, 5.4711, 5.5921, 5.7169, 5.842300000000002, 5.9739, 6.1089, 6.4021]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
260,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2246.162028,2254.774118,8.612089999999624,3.3206,4.3301,1.0094999999999996,4.4801,4.6026,0.1224999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.7507, 4.8529, 4.9525000000000015, 5.0755, 5.1729, 5.2701, 5.3012000000000015, 5.4014000000000015, 5.5298, 5.6607, 5.7997000000000005, 5.9447, 6.094200000000002, 6.2374, 6.5247]","[4.7629, 4.8904000000000005, 5.0025, 5.1116, 5.2192, 5.2709, 5.3445, 5.439, 5.5643, 5.6934000000000005, 5.8266, 5.976, 6.1252, 6.260000000000002, 6.5435]","[4.6026, 4.7142, 4.8265, 4.9363, 5.0427, 5.1573, 5.2723, 5.4167000000000005, 5.5428000000000015, 5.6766000000000005]","[4.6527, 4.7664, 4.8837, 4.9881, 5.0998, 5.2117, 5.3352, 5.4524, 5.5798000000000005, 5.6998000000000015]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
261,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2254.781728,2263.396018,8.614289999999983,3.3206,4.3301,1.0094999999999996,4.4801,4.6048,0.1246999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.6307, 4.7342, 4.8086, 4.9308000000000005, 4.9697000000000005, 5.0494, 5.1577, 5.2966000000000015, 5.3175, 5.421200000000002, 5.4471, 5.5545, 5.6777000000000015, 5.7049, 5.7227000000000015, 5.7974000000000006, 5.825, 5.9266000000000005, 5.9496, 5.961600000000002, 5.9666000000000015, 5.9729, 6.0465, 6.1796000000000015, 6.2109000000000005, 6.3228, 6.4561, 6.5962000000000005]","[4.6381000000000006, 4.7671, 4.9029, 4.9546, 5.0264000000000015, 5.1457000000000015, 5.2556, 5.3158, 5.3739, 5.4352, 5.5, 5.625, 5.6913, 5.7161, 5.7529, 5.82, 5.8777, 5.9393, 5.9568, 5.966, 5.9705, 6.0046, 6.1352, 6.1987000000000005, 6.271, 6.4083000000000006, 6.5575, 6.6264]","[4.6048, 4.6744, 4.8061, 4.9518, 5.0649000000000015, 5.1832, 5.3050000000000015, 5.4293000000000005, 5.5592000000000015, 5.6851, 5.8111000000000015, 5.9319000000000015, 6.0642000000000005, 6.1934000000000005, 6.3401000000000005, 6.4747, 6.6192]","[4.6544, 4.7634, 4.8872, 5.0088, 5.1215, 5.2419, 5.3652000000000015, 5.4893, 5.6168000000000005, 5.7447, 5.8693, 5.9956000000000005, 6.1252, 6.2601, 6.3973, 6.5465, 6.6732000000000005]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
262,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2263.405128000001,2272.020118,8.614990000000034,3.3181000000000003,4.3276,1.0095,4.4776,4.604,0.1264000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.604, 4.713, 4.8321000000000005, 4.9544000000000015, 5.0950000000000015, 5.2428, 5.3636, 5.513, 5.7756]","[4.6541000000000015, 4.7685, 4.8907, 5.0106, 5.1467, 5.2826, 5.4141, 5.5308, 5.814500000000002]","[4.6197, 5.1946, 5.3267000000000015, 5.4656, 5.5617, 5.5619000000000005, 5.6225000000000005, 5.7498000000000005, 5.9204, 6.0863000000000005]","[5.183400000000002, 5.316400000000002, 5.4493, 5.5407, 5.5618, 5.5656, 5.6759, 5.8136, 5.9667, 6.1286000000000005]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
263,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,2272.037928,2280.648018,8.610089999999673,3.3181000000000003,4.6101,1.2919999999999998,4.4776,4.6006,0.12300000000000022,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[5.0567],[5.0672000000000015],"[4.6006, 4.7144, 5.2022, 5.3761, 5.5458, 5.7075000000000005, 6.4907]","[4.644, 4.7797, 5.21, 5.3891, 5.5673, 5.7155000000000005, 6.5037]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
264,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,2280.702028,2289.334118,8.632090000000062,3.3181000000000003,4.6321,1.314,4.4886,4.6226,0.13400000000000034,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.629, 4.6323, 4.7487, 4.8509, 4.9627, 5.1031, 5.2471000000000005, 5.4093, 5.5870000000000015, 5.7777]","[4.6311, 4.6899000000000015, 4.7905000000000015, 4.899100000000002, 5.0217, 5.1662, 5.3125, 5.4792000000000005, 5.6509, 5.7902000000000005]","[4.6226, 5.2067000000000005, 5.263999999999999, 5.3733, 5.5494, 5.7226, 5.8957000000000015, 6.0677, 6.2265000000000015, 6.312200000000002, 6.4914000000000005, 6.6352, 6.6363, 6.6376, 6.6401]","[5.1987000000000005, 5.253900000000002, 5.3475, 5.4934, 5.6774, 5.8138000000000005, 5.9707, 6.1218, 6.2727, 6.4091000000000005, 6.577000000000001, 6.6357, 6.636900000000002, 6.638400000000002, 6.6480000000000015]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
265,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,2289.352128,2297.973018,8.620890000000145,3.3206,4.3301,1.0094999999999996,4.4801,4.6114000000000015,0.13130000000000042,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.8473000000000015, 4.9661, 5.0856, 5.1963, 5.2776000000000005, 5.3083, 5.4011000000000005, 5.5839, 5.6777000000000015, 5.8004000000000016, 5.9481, 6.2794, 6.4436, 6.6206000000000005]","[4.8736000000000015, 5.0027, 5.1181, 5.2313, 5.2849, 5.3479, 5.4714, 5.6086, 5.7125, 5.8349, 5.962999999999999, 6.2843, 6.4751, 6.6338]","[4.6114000000000015, 4.7099, 4.8191000000000015, 4.9363, 5.0538, 5.1701000000000015, 5.2818000000000005, 5.4051, 5.5354, 5.6927, 5.8119000000000005, 5.9544000000000015, 6.0858]","[4.6569, 4.7584, 4.8743, 4.9955, 5.1086, 5.2228, 5.3398, 5.462999999999999, 5.5986, 5.7199, 5.8454000000000015, 5.9903, 6.1524]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
266,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2297.985228,2306.572118,8.586890000000041,3.3206,4.3301,1.0094999999999996,4.4801,4.5774,0.09729999999999972,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.7057, 4.7778, 4.808400000000002, 4.9063, 4.975700000000002, 5.1957, 5.2369, 5.3368, 5.3533, 5.4441000000000015, 5.5618, 5.6965, 5.8471, 5.9732, 6.1134, 6.2785, 6.3984000000000005, 6.5394000000000005]","[4.7228, 4.7875000000000005, 4.8420000000000005, 4.957, 5.1856, 5.2299000000000015, 5.2889, 5.3467, 5.4067, 5.5297, 5.6565, 5.7562000000000015, 5.8938000000000015, 6.0253000000000005, 6.1819000000000015, 6.3149000000000015, 6.4283, 6.5699000000000005]","[4.5774, 4.5779000000000005, 4.6265, 4.7827, 4.8903, 4.9744, 5.1042000000000005, 5.2245, 5.341, 5.461600000000002, 5.5811, 5.7258, 5.8722, 5.9977, 6.15]","[4.5777, 4.6112, 4.7229, 4.8375, 4.9389, 5.0449, 5.1633, 5.2751, 5.3953000000000015, 5.518000000000002, 5.6403, 5.7711000000000015, 5.894900000000002, 6.0341000000000005, 6.1684]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
267,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2306.615628,2315.217318,8.601689999999962,3.3181000000000003,4.3276,1.0095,4.4886,4.5907,0.10210000000000008,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5907, 4.7021000000000015, 4.806, 4.9158, 5.0533, 5.1899000000000015, 5.3348, 5.4732, 5.6532, 5.8151, 6.4101]","[4.6443, 4.7513000000000005, 4.8539, 4.9747, 5.1076000000000015, 5.2514, 5.3918, 5.5455000000000005, 5.7058, 5.8506, 6.4786]","[4.6193, 5.2959000000000005, 5.6012, 5.7674, 5.8676, 5.9205000000000005, 6.0691000000000015, 6.2128000000000005, 6.3632, 6.5543000000000005]","[5.2845, 5.5938, 5.7493, 5.8623, 5.8927000000000005, 6.0038, 6.1532, 6.3205, 6.5165000000000015, 6.6229000000000005]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
268,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,2315.241028,2323.853918,8.61288999999988,3.3181000000000003,4.6129,1.2947999999999995,4.4776,4.6034000000000015,0.1258000000000008,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[5.8369],[5.8528],"[4.6034000000000015, 4.699, 4.8362, 5.1217000000000015, 5.5455000000000005, 5.7015, 5.832400000000002]","[4.6364, 4.7506, 4.8932, 5.1427000000000005, 5.5618, 5.7301, 5.856]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
269,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,2323.871128,2332.498618,8.627489999999852,3.3181000000000003,4.3276,1.0095,4.4776,4.6165,0.13890000000000047,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6165, 4.7252, 4.8332000000000015, 4.9483000000000015, 5.0811, 5.2288000000000014, 5.3885000000000005, 5.5418]","[4.6669, 4.7714, 4.8841, 5.0045, 5.1425, 5.2994, 5.4468000000000005, 5.5963]","[4.6248000000000005, 5.4958, 5.6619, 5.8303, 5.9744, 6.1463, 6.2679, 6.2953, 6.3925]","[5.4827, 5.6447, 5.7676, 5.92, 6.0497000000000005, 6.1778, 6.2907, 6.3037, 6.4908]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
270,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2332.522628,2341.129118,8.606489999999667,3.3181000000000003,4.3276,1.0095,4.4776,4.5955,0.11790000000000055,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5955, 4.7053, 4.8153000000000015, 4.9361000000000015, 5.072, 5.2099, 5.3759000000000015, 5.4896, 5.632999999999999]","[4.6447, 4.7524000000000015, 4.8679000000000014, 4.9925000000000015, 5.1295, 5.2657, 5.3963, 5.5455000000000005, 5.6897]","[4.6207, 4.9006, 5.7730000000000015, 6.4779]","[4.8950000000000005, 5.7299000000000015, 5.8335, 6.5015]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
271,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2341.136828,2349.731318,8.59448999999995,3.3181000000000003,4.3276,1.0095,4.4776,4.5835,0.1059000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5835, 4.6807, 4.7985000000000015, 4.9201000000000015, 5.0552, 5.199, 5.3532, 5.6913, 5.8307]","[4.6268, 4.7388, 4.8503, 4.9793, 5.1164000000000005, 5.2583, 5.4154, 5.7097000000000016, 5.8629999999999995]","[4.6171000000000015, 5.1557, 5.3076, 5.4835, 5.6589, 5.7934, 5.9504, 6.1185, 6.2605, 6.6030000000000015]","[5.1553, 5.2965, 5.4523, 5.5771000000000015, 5.7235000000000005, 5.8654, 6.0348000000000015, 6.1844, 6.315, 6.6082]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
272,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2349.739728,2358.329418,8.589689999999791,3.3181000000000003,4.3276,1.0095,4.4776,4.5787,0.10110000000000063,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5787, 4.6850000000000005, 4.7976, 4.9247000000000005, 5.0501000000000005, 5.1824, 5.3067, 5.4736, 5.6088000000000005, 5.7694, 6.122400000000002]","[4.6268, 4.7317, 4.8439000000000005, 4.9785, 5.1013, 5.2232, 5.3558, 5.5009000000000015, 5.6621000000000015, 5.8197, 6.1709000000000005]","[4.6167, 4.8947, 5.013999999999999, 5.1543, 5.2701, 5.4116, 5.5747, 5.7195, 5.8867, 6.078200000000002, 6.2952]","[4.8711, 5.0076, 5.1284, 5.2573, 5.379, 5.5137, 5.6971, 5.836200000000002, 5.9966, 6.165100000000002, 6.3419]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
273,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2358.339428,2366.943718,8.604289999999764,3.3181000000000003,4.3276,1.0095,4.4776,4.5933,0.11570000000000034,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5933, 4.6785000000000005, 4.8175, 4.9317, 5.0533, 5.1991000000000005, 5.3716, 5.6808000000000005, 5.8382000000000005, 6.1948]","[4.6337, 4.752000000000002, 4.8722, 4.9811000000000005, 5.1153, 5.2711000000000015, 5.4204, 5.7396, 5.9149, 6.2281]","[4.6157, 5.4780000000000015, 5.6206000000000005, 6.2932000000000015, 6.5742]","[5.4633, 5.5784, 6.2827, 6.4153, 6.602]",20,0.5,0.0,0.5,3,4,1,0,1,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220310-120545,2022-03-10,12:05:55.386993,13:02:37.730107,,,,,
