Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
129,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,690.712212,699.734715,9.022503000000027,2.8181000000000003,8.022400000000001,5.204300000000001,3.8181,4.1706,0.35250000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[8.005700000000001, 8.156, 8.2918, 8.3909, 8.5383, 9.002600000000003]","[8.0599, 8.1766, 8.3225, 8.461500000000001, 8.6003, 9.0181]","[3.6566, 4.1706, 4.33, 4.9634, 5.0889000000000015, 7.641, 8.8294]","[3.7268, 4.2176, 4.3807, 5.0034, 5.165, 7.7069, 8.875200000000003]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
130,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,699.7519120000002,704.816815,5.064903000000072,2.8181000000000003,4.0648,1.2466999999999997,3.8181,3.8259,0.00780000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0481, 4.1555, 4.2689, 4.2956, 4.3863, 4.5157, 4.6434000000000015, 4.7743, 4.9643000000000015]","[4.0683, 4.2040000000000015, 4.2746, 4.3208, 4.4510000000000005, 4.5766, 4.7011, 4.8363000000000005, 4.9927]","[3.6926, 3.8259]","[3.7434, 3.8573]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
131,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,704.8298120000002,709.680115,4.8503030000000535,2.8181000000000003,3.8502,1.0320999999999998,3.8253,3.8335,0.008199999999999985,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8335, 3.8506, 3.89, 3.97, 4.0778, 4.0973000000000015, 4.2204000000000015, 4.3164, 4.4495000000000005, 4.6051, 4.7462]","[3.8353, 3.8759, 3.9043, 4.0154000000000005, 4.0793, 4.1213000000000015, 4.2483, 4.3837, 4.5335, 4.6725, 4.7998]",[3.6792],[3.7303],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
132,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,709.695012,715.0466150000002,5.3516029999999555,2.8206,4.3515000000000015,1.5309000000000013,3.8206,4.0208,0.20020000000000016,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.0208, 5.0373]","[4.0829, 5.0552]","[3.7159, 4.3348, 4.4725, 4.5829, 4.5994, 4.7194, 4.8834, 5.1768]","[3.7499, 4.3821, 4.5106, 4.5896, 4.6497, 4.7789, 4.9051, 5.2170000000000005]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
133,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,715.0603120000002,719.9746150000002,4.914303000000018,2.8206,3.9142,1.0936,3.8206,3.8975,0.07690000000000019,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.4652],[4.4684],"[3.7617, 3.8975, 4.0, 4.1201, 4.2543000000000015, 4.8031000000000015, 4.8186]","[3.8274, 3.9337, 4.0564, 4.1856, 4.3223, 4.8086, 4.865]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
134,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,719.987512,724.9370150000002,4.949502999999937,2.8206,3.9494,1.1287999999999996,3.8206,3.9327,0.11209999999999988,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.8712],[4.8885000000000005],"[3.7497, 3.9327, 4.1503000000000005, 4.2813, 4.4218, 4.5436000000000005, 4.7184]","[3.7768, 3.9353, 4.1999, 4.3227, 4.4623, 4.6092, 4.7441]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
135,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,724.952212,729.849515,4.897302999999964,2.8206,3.8972,1.0766,3.8206,3.8805,0.059899999999999835,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.7839, 3.8805, 4.0285, 4.165, 4.2795000000000005, 4.3852, 4.5218, 4.7257]","[3.7947, 3.943, 4.0627, 4.1862, 4.3125, 4.4446, 4.5936, 4.7306]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
136,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,729.863112,734.711815,4.8487029999999995,2.8181000000000003,3.8486,1.0304999999999995,3.8253,3.8319,0.006599999999999717,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.8319, 3.8633, 4.0602, 4.1538, 4.2995, 4.3971, 4.5349, 4.6644000000000005, 4.7839]","[3.8612, 3.866, 4.0843, 4.1984, 4.3285, 4.4667, 4.5926, 4.7175, 4.8398]","[3.7796, 3.8208]","[3.8063, 3.8246]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
137,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,734.726012,739.768715,5.042703000000074,2.8181000000000003,4.0426,1.2245,3.8181,4.0259,0.20779999999999976,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0259, 4.1329, 4.2674, 4.3624, 4.4875, 4.5141, 4.6258, 4.7525, 4.7709, 4.9269]","[4.0487, 4.1632, 4.2966000000000015, 4.4214, 4.5001000000000015, 4.5581000000000005, 4.6845, 4.7603, 4.8088000000000015, 4.9406]",[3.7281],[3.7319],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
138,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,739.784412,746.824115,7.039703000000031,2.8181000000000003,4.0301,1.2119999999999995,3.8181,4.03,0.2119,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[5.0244, 5.5118, 5.9045000000000005, 6.1057000000000015]","[5.0373, 5.5233, 5.9214, 6.1135]","[3.6446, 4.03, 4.1608, 4.5356000000000005, 4.6656, 4.8647, 5.3109, 6.2883, 6.3874]","[3.6766, 4.0438, 4.2059000000000015, 4.5388, 4.6964000000000015, 4.8668000000000005, 5.352600000000002, 6.3052, 6.4543]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
139,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,746.839612,754.130815,7.291202999999997,2.8181000000000003,4.2816,1.4634999999999998,3.8181,4.2815,0.4634,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.4791],[4.5035],"[3.8017, 4.2815, 4.5964, 4.6126000000000005, 4.7996]","[3.8575, 4.3435000000000015, 4.6021, 4.67, 4.8469999999999995]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
140,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,754.146612,759.4438150000002,5.297202999999968,2.8206,4.2971,1.4765,3.8206,3.97,0.14939999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.97],[4.0449],"[3.674, 4.2804, 4.4214, 4.5469, 4.6649, 4.8036, 4.9261]","[3.7219, 4.3412000000000015, 4.4589, 4.5827, 4.7154, 4.8531, 4.9943]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
141,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,759.457812,764.3265150000002,4.868702999999981,2.8206,3.8686,1.0479999999999996,3.8206,3.8519,0.031299999999999883,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.6897],[4.6919],"[3.6223, 3.6335, 3.7315, 3.7817, 3.8519, 3.9774, 4.1311, 4.2406000000000015, 4.3633000000000015, 4.5044]","[3.6284, 3.6571, 3.7743, 3.7854, 3.9156, 4.0286, 4.1549000000000005, 4.2867000000000015, 4.4267, 4.5572]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
142,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,764.340512,769.9977150000002,5.657202999999981,2.8206,4.6571,1.8365,3.8206,4.4544000000000015,0.6338000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.4544000000000015],[4.4804],"[4.6404000000000005, 4.7691, 4.9106000000000005, 5.033, 5.142, 5.2963000000000005, 5.5957, 5.6037]","[4.6837, 4.8036, 4.945, 5.0676000000000005, 5.1944, 5.3476, 5.5989, 5.6361]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
143,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,770.013412,774.8940150000002,4.880602999999951,2.8206,3.8805,1.0598999999999998,3.8206,3.8638,0.043200000000000134,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.7676, 3.8638, 4.0152, 4.1408000000000005, 4.2457, 4.4134]","[3.7714, 3.9293, 4.0435, 4.1765, 4.3147, 4.4584]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
144,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,774.908712,780.284115,5.375403000000006,2.8181000000000003,4.3753,1.5572,3.8181,4.3586,0.5404999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3586, 4.4794, 4.4806, 4.5701, 4.5981000000000005, 4.7061, 4.854, 4.9921000000000015]","[4.396, 4.4804, 4.5019, 4.5785, 4.6334, 4.7756, 4.9057, 5.0367000000000015]","[3.6618, 3.7992, 5.2447]","[0.0167, 3.6934, 3.8691, 5.3018]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
145,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,780.299112,785.151615,4.852502999999956,2.8181000000000003,3.8524,1.0342999999999996,3.8181,3.8357,0.017599999999999838,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8357, 3.8447, 3.9594, 4.0737000000000005, 4.4647000000000014, 4.4865]","[3.8375, 3.8956, 4.011, 4.1301000000000005, 4.473, 4.5238000000000005]","[4.3533, 4.6499000000000015, 4.7635000000000005]","[4.3608, 4.6771, 4.8284]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
146,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,785.1672120000002,790.065015,4.897803000000066,2.8181000000000003,3.8977,1.0795999999999997,3.8181,3.8810000000000002,0.06289999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.881, 4.0487, 4.3139, 4.4444, 4.5760000000000005, 4.7214, 4.8486]","[3.8966, 4.0575, 4.3636, 4.4999, 4.6474, 4.7787000000000015]",[3.7114],[3.7524],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
147,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,790.078812,795.208715,5.129903000000012,2.8181000000000003,4.1298,1.3117,3.8181,3.9738,0.15569999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1131, 4.1967, 4.2784, 4.3004, 4.394, 4.5228, 4.657, 4.8455, 4.949, 5.1003]","[4.1344, 4.2177, 4.2832, 4.3287, 4.4566, 4.586, 4.7216000000000005, 4.8652000000000015, 5.0118]",[3.9738],[3.9928],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
148,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,795.224212,800.152315,4.928103000000078,2.8206,3.928,1.1073999999999995,3.8206,3.9113,0.0907,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.6171000000000015],"[0.015700000000000002, 4.6496]","[3.6223, 3.7817, 3.9113, 4.0479, 4.1485, 4.271, 4.4612, 4.8959]","[3.6291, 3.8347, 3.9614, 4.0854, 4.2051, 4.3366, 4.4689000000000005]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
149,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,800.168012,805.0616150000002,4.8936029999999855,2.8206,3.8935,1.0728999999999995,3.8206,3.8768,0.056200000000000035,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.7415, 3.8768, 3.9897, 4.1174, 4.2353000000000005, 4.2478, 4.4038, 4.5136, 4.525, 4.6569]","[0.005200000000000001, 3.7958, 3.9275, 4.0379000000000005, 4.1641, 4.2387000000000015, 4.2987, 4.4309, 4.5226000000000015, 4.5792, 4.7221]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
150,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,805.077212,810.341815,5.2646029999999655,2.8206,4.2645,1.4438999999999995,3.8206,4.2478,0.4271999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.6207, 3.7671, 4.2478, 4.4036, 4.5289, 4.6426, 4.8355000000000015, 4.9716000000000005]","[3.6491, 3.8176, 4.32, 4.4385, 4.5731, 4.7098, 4.8593, 5.0374]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
151,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,810.355012,815.263315,4.908303000000046,2.8206,3.9082,1.0875999999999997,3.8206,3.8915,0.07089999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.7769, 3.7889999999999997, 3.8915, 4.0129, 4.1587000000000005, 4.2765, 4.3937, 4.5626000000000015]","[3.7873, 3.7967, 3.9394, 4.061, 4.1881, 4.3216, 4.4612, 4.6028]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
152,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,815.277312,822.115815,6.838502999999946,2.8181000000000003,3.8289,1.0107999999999997,3.8181,3.8288,0.010699999999999932,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.6153, 3.7967, 3.8288, 3.9037, 4.0337000000000005, 4.3803, 4.5201, 4.9057]","[3.656, 3.8092, 3.8368, 3.9653, 4.0968, 4.4412, 4.6042000000000005, 4.9668]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
153,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,822.131812,827.064415,4.932603000000086,2.8181000000000003,3.9325,1.1143999999999998,3.8181,3.9158,0.09770000000000012,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.9158, 3.9202, 4.0165000000000015, 4.1138, 4.1238, 4.2261000000000015, 4.2623000000000015, 4.3528, 4.4985, 4.6333, 4.6433]","[3.9179, 3.9377, 4.0503, 4.1182, 4.1628, 4.2325, 4.2844, 4.4227, 4.5535000000000005, 4.6376, 4.6723]",[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
154,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,827.146212,832.281515,5.135303000000022,2.8181000000000003,4.1352,1.3171,3.8181,4.1185,0.3003999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1185, 4.2529, 4.376, 4.4731000000000005, 4.6117, 4.747, 4.7642000000000015]","[4.1553, 4.2754, 4.4007000000000005, 4.5388, 4.6645, 4.7546, 4.7972]",[5.0998],[5.1117],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
155,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,832.295612,837.349415,5.053803000000016,2.8181000000000003,4.0537,1.2355999999999998,3.8181,4.037,0.21889999999999965,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.037, 4.1398, 4.2423, 4.3636, 4.4924]","[4.0695000000000014, 4.1802, 4.3001000000000005, 4.4257, 4.5508000000000015]","[3.7416, 4.7825000000000015, 4.9239999999999995]","[3.7456, 4.8210000000000015, 4.9635]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
156,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,837.363712,842.285015,4.92130300000008,2.8206,3.9212,1.1005999999999996,3.8206,3.9045,0.08389999999999986,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.8407],[4.8597],"[3.9045, 4.0007, 4.1303, 4.2619, 4.3652000000000015, 4.5089000000000015]","[3.9081, 4.05, 4.1634, 4.2974000000000006, 4.4244, 4.5537]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
157,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,842.2984119999999,849.327215,7.028803000000039,2.8206,4.0192000000000005,1.1986000000000003,3.8206,4.0191,0.19849999999999968,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.0191],[4.0511],"[3.6686, 4.1891, 4.2679, 4.6062, 4.7694, 5.6371]","[3.7274, 4.1906, 4.3398, 4.6812000000000005, 4.8512, 5.7092]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
158,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,849.340612,854.333615,4.993003000000044,2.8206,3.9929,1.1723,3.8206,3.9762,0.15560000000000018,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.8122],[4.8269],"[3.6653, 3.9762, 4.1188, 4.2428, 4.3393000000000015, 4.3619, 4.4764, 4.6465000000000005]","[3.7157, 4.0344, 4.1475, 4.2715000000000005, 4.3462000000000005, 4.4028, 4.5378, 4.6708]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
159,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,854.3498119999998,859.313615,4.9638029999999835,2.8206,3.9637,1.1430999999999996,3.8206,3.947,0.12639999999999985,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.6723, 3.947, 4.0773, 4.199, 4.3348, 4.5113, 4.6361, 4.6516]","[3.7041, 4.0043, 4.1243, 4.2612000000000005, 4.3974, 4.5359, 4.6399, 4.7014000000000005]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
160,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,859.3269119999999,866.166515,6.839603000000012,2.8181000000000003,3.83,1.0118999999999998,3.8181,3.8299,0.011800000000000031,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.4789],[4.4873],"[3.688, 3.7481, 3.8299, 3.8749, 4.2006000000000006, 4.2708, 4.6055, 4.7551000000000005, 4.9298]","[3.7345, 3.7522, 3.8744, 3.8774, 4.2034, 4.3336000000000015, 4.668, 4.8356, 5.0017000000000005]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
161,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,866.180312,873.124715,6.9444030000000785,2.8181000000000003,3.9348,1.1166999999999998,3.8181,3.9347,0.11660000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.7038],[4.7378],"[3.7172, 3.7849, 3.9347, 4.359, 4.8499]","[3.7409, 3.7891, 3.9378, 4.4161, 4.907]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230309-130338,2023-03-09,13:03:50.777324,13:43:53.381682
