Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen
213,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1068.661631,1073.513135,4.851503999999977,2.8181000000000003,3.8514,1.0332999999999997,3.8181,3.8347,0.016599999999999948,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8347, 3.9538, 4.0551, 4.1698, 4.2843, 4.4011000000000005, 4.5293, 4.659, 4.7854]","[3.8817, 3.9857, 4.0995, 4.2075000000000005, 4.3144, 4.4375, 4.5635, 4.6901, 4.812]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
214,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1073.530231,1078.494534,4.964302999999973,2.8181000000000003,3.9642,1.1460999999999997,3.8181,3.9475,0.12939999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6919999999999997, 3.813, 3.9475, 4.2562, 4.3553000000000015, 4.4778, 4.5982, 4.7232, 4.9615]","[3.7391, 3.8498, 3.9797, 4.272, 4.3976000000000015, 4.5187, 4.6363, 4.7466]",[4.0938],[4.1400000000000015],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
215,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1078.505331,1083.381634,4.876303000000006,2.8181000000000003,3.8762,1.0580999999999996,3.8181,3.8595,0.04139999999999988,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7012, 3.8595, 3.9735, 4.0885, 4.195, 4.3085, 4.4291, 4.556, 4.6743000000000015, 4.817]","[0.0177, 3.7403, 3.8673, 4.0171, 4.1258, 4.2312, 4.3481000000000005, 4.4696, 4.5728, 4.7088, 4.8515000000000015]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
216,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1083.392431,1088.285935,4.893504000000121,2.8181000000000003,3.8934,1.0753,3.8181,3.8767,0.05859999999999976,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7534, 3.8767, 3.9885, 4.0942, 4.2215, 4.3352, 4.4674000000000005, 4.5945]","[3.7944, 3.9151, 4.0261000000000005, 4.1385000000000005, 4.2401, 4.3735, 4.5022, 4.6323]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
217,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1088.2975310000004,1093.160235,4.8627040000001225,2.8181000000000003,3.8626,1.0444999999999998,3.8181,3.8459,0.027800000000000047,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6811, 3.8459, 3.9396, 4.0436000000000005, 4.1482, 4.2615, 4.3868, 4.5118, 4.6392000000000015, 4.7785]","[3.7218, 3.8636, 3.978, 4.0797, 4.1891, 4.3094, 4.4266000000000005, 4.5462, 4.6733, 4.8123000000000005]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
218,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1093.171231,1098.055034,4.883802999999944,2.8206,3.8837,1.0631,3.8206,3.866,0.045399999999999885,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.7082, 3.9643, 4.0726]","[3.7538, 4.0009000000000015, 4.1096]","[3.866, 4.2062, 4.3278, 4.4357000000000015, 4.5564, 4.6808000000000005]","[3.8834, 4.2524000000000015, 4.3676, 4.4832, 4.6025, 4.7202]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
219,0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,1,1098.066731,1103.025235,4.9585040000001745,2.8181000000000003,3.9584,1.1403,3.8181,3.8444,0.02629999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7037, 3.9417, 4.0543000000000005, 4.1953000000000005, 4.4168, 4.5649000000000015, 4.7077, 4.8438]","[3.7401, 3.9819, 4.0919, 4.2090000000000005, 4.4737, 4.6034000000000015, 4.7416, 4.8784]","[3.8444, 4.1999, 4.2878]","[3.8645, 4.205, 4.3313000000000015]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
220,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1103.036531,1107.956234,4.919703000000029,2.8206,3.9196,1.0989999999999998,3.8206,3.9019,0.08130000000000015,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.7715],[3.8071],"[3.9019, 4.0168, 4.0998, 4.2075000000000005, 4.3215, 4.4441000000000015, 4.5864, 4.8528]","[3.9294, 4.0348000000000015, 4.1364, 4.2507, 4.3685, 4.4874, 4.6217000000000015, 4.8966]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
221,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1107.969731,1112.863635,4.8939040000000205,2.8206,3.8938,1.0732,3.8206,3.8761,0.05549999999999988,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.7617],[3.7817],"[3.8761, 3.987, 4.0871, 4.1979000000000015, 4.3164, 4.4396, 4.5625, 4.7056, 4.8726]","[3.9028, 4.0157, 4.1256, 4.2414000000000005, 4.356, 4.4808, 4.6011000000000015, 4.734]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
222,0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,1,1112.883431,1118.062635,5.179204000000027,2.8181000000000003,4.1791,1.3609999999999998,3.8181,3.8815,0.06340000000000012,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7408, 4.1624, 4.2516, 4.3653, 4.4999, 4.6343000000000005, 4.7909000000000015, 4.9295, 5.0732]","[3.7805, 4.1779, 4.2942, 4.4135, 4.5427, 4.6719, 4.8209, 4.9698, 5.1154]","[3.8815, 3.9938]","[3.9057, 4.0396]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
223,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,1118.077531,1123.225234,5.1477030000000905,2.8181000000000003,4.1476000000000015,1.3295000000000012,3.8181,3.904,0.08590000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0205, 3.7467, 4.1309000000000005, 4.2516, 4.3805000000000005, 4.4991, 4.6419999999999995]","[0.0334, 3.7847, 4.175, 4.2889, 4.3948, 4.5487, 4.6787]","[3.904, 4.0031]","[3.9173, 4.0439]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
224,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1123.236331,1128.081234,4.844902999999931,2.8181000000000003,3.8448,1.0267,3.8181,3.8281,0.009999999999999787,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8281, 3.9315, 4.0326, 4.1473, 4.2729, 4.391, 4.5179, 4.6422, 4.7755]","[3.8653, 3.9664, 4.0734, 4.1862, 4.3019, 4.4273, 4.5532, 4.6739000000000015, 4.8152]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
225,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,1128.093431,1133.129835,5.036403999999948,2.8206,4.0363,1.2156999999999996,3.8206,3.8585,0.03790000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.7305, 3.8585]","[3.7766, 3.9027]","[4.0186, 4.0283, 4.1673, 4.2879000000000005, 4.393, 4.5016, 4.6284, 4.7579]","[4.0231, 4.0593, 4.2082000000000015, 4.3238, 4.4314, 4.5455000000000005, 4.6713000000000005, 4.7967]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
226,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,1133.143231,1138.108935,4.96570399999996,2.8181000000000003,3.9656,1.1474999999999995,3.8181,3.8282,0.010099999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.9489, 4.0344, 4.1396000000000015, 4.2464, 4.3788, 4.5155, 4.6400000000000015, 4.7754, 4.9039]","[3.969, 4.0636, 4.1731, 4.2843, 4.4131, 4.5479, 4.6745, 4.8105, 4.9378]",[3.8282],[3.8529],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
227,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1138.120131,1143.005435,4.885304000000133,2.8181000000000003,3.8852,1.0671,3.8181,3.8685,0.05039999999999978,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7588, 3.8685, 3.9846, 4.0784, 4.1865000000000006, 4.306, 4.4217, 4.5409000000000015, 4.6692, 4.8191000000000015]","[3.7909, 3.9057, 4.0113, 4.115, 4.2292000000000005, 4.3364, 4.4588, 4.581, 4.6937000000000015, 4.8376]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
228,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1143.016531,1147.939035,4.922504000000117,2.8181000000000003,3.9224,1.1042999999999998,3.8181,3.9057,0.08760000000000012,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6522, 3.8152, 3.9057, 4.0107, 4.1129, 4.2234, 4.3450000000000015, 4.4623, 4.6071, 4.7514, 4.8797000000000015]","[3.6919999999999997, 3.8299, 3.9397, 4.0438, 4.1469000000000005, 4.2589999999999995, 4.3763000000000005, 4.5014, 4.6223, 4.758, 4.9114]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
229,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1147.949431,1152.788535,4.839103999999907,2.8206,3.839,1.0183999999999995,3.8206,3.8213,0.0007000000000001452,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6669, 3.9341, 4.0423, 4.8052]","[3.7068, 3.9689, 4.0795, 4.8125]","[3.8213, 3.8321, 4.1755, 4.2956, 4.4055, 4.5204, 4.6439]","[3.8316, 3.8353, 4.2131, 4.3333, 4.447, 4.5694, 4.6839]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
230,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1152.802531,1157.658635,4.8561039999999585,2.8206,3.8560000000000003,1.0353999999999997,3.8206,3.8383,0.01770000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.7039, 4.0887, 4.1854000000000005, 4.59, 4.7047]","[3.7429, 4.1065000000000005, 4.2285, 4.6253, 4.7516]","[3.8383, 3.9489, 4.3131, 4.4397]","[3.8672, 3.985, 4.3601, 4.4859]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
231,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1157.670131,1162.520335,4.850203999999849,2.8206,3.8501,1.0294999999999996,3.8206,3.8324,0.011800000000000031,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.7487],[4.8214000000000015],"[3.8324, 3.9442, 4.0508000000000015, 4.166]","[3.8684, 3.9858, 4.0947000000000005, 4.2081]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
232,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1162.531831,1167.514034,4.982203000000029,2.8181000000000003,3.9821,1.1639999999999997,3.8181,3.9654,0.1473,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.9654, 4.1017, 4.1874, 4.2998, 4.4192, 4.5672000000000015, 4.7004, 4.836]","[4.0306000000000015, 4.1225000000000005, 4.2292000000000005, 4.3421, 4.4576, 4.6000000000000005, 4.7348, 4.8641000000000005]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
233,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,1167.525031,1172.516335,4.9913040000001265,2.8181000000000003,3.9912,1.1730999999999998,3.8181,3.8566,0.03849999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7219, 3.9745, 4.0886000000000005, 4.2010000000000005, 4.4739, 4.5801, 4.7068, 4.8449, 4.9758]","[3.7592, 4.0193, 4.1263000000000005, 4.2358, 4.4975000000000005, 4.6254, 4.7505000000000015, 4.88]","[3.8566, 4.3340000000000005]","[3.8918, 4.3602]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
234,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1172.527531,1177.411135,4.883604000000107,2.8181000000000003,3.8835,1.0654,3.8181,3.8668,0.048699999999999743,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7312, 3.8668, 3.9822, 4.0977000000000015, 4.2162000000000015, 4.3274, 4.4786, 4.6047, 4.7398]","[0.0122, 3.7719, 3.908, 4.0226000000000015, 4.1364, 4.2393, 4.3660000000000005, 4.5148, 4.6411, 4.7576]",[],[],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
235,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1177.422331,1182.355734,4.933402999999998,2.8181000000000003,3.9333,1.1151999999999995,3.8181,3.9166,0.09850000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6633, 3.9166, 4.0321, 4.1406, 4.2536000000000005, 4.3762, 4.5085000000000015, 4.6450000000000005, 4.8081000000000005]","[3.7025, 3.9586, 4.0684000000000005, 4.1708, 4.2877, 4.4146, 4.5381, 4.673, 4.8417]",[3.8102],[3.8326],0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
236,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1182.372431,1187.269134,4.896702999999889,2.8206,3.8966,1.0759999999999996,3.8206,3.8789,0.058300000000000025,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.75, 4.6098, 4.7666]","[3.788, 4.6449, 4.8011]","[3.8789, 3.8868, 3.9944, 4.1108, 4.2156, 4.3336000000000015, 4.4628000000000005]","[3.8817, 3.9116, 4.0236, 4.1411, 4.2606, 4.3759000000000015, 4.5023]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
237,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1187.281531,1192.219035,4.937503999999991,2.8206,3.9374,1.1167999999999996,3.8206,3.9197,0.09909999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.8036, 4.4946, 4.633, 4.7741, 4.9328]","[0.023, 3.8289, 4.5407, 4.6747000000000005, 4.8096000000000005]","[3.9197, 4.0178, 4.1265, 4.2433000000000005, 4.3797000000000015]","[3.9452, 4.0557, 4.1709000000000005, 4.2864, 4.4088]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
238,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,1192.231231,1197.193335,4.962103999999954,2.8206,3.962,1.1413999999999995,3.8206,3.8283,0.007699999999999819,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.8283],"[0.0088, 3.8644]","[3.9443, 4.0605, 4.1591000000000005, 4.274, 4.4007000000000005, 4.5262, 4.6859]","[3.9853, 4.09, 4.2036, 4.3177, 4.4488, 4.5721, 4.7016]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
239,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,1197.205231,1202.192234,4.987003000000186,2.8206,3.9869,1.1662999999999997,3.8206,3.8786,0.05799999999999982,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.8786, 4.8232, 4.98]","[3.8915, 4.8763000000000005]","[3.9692, 4.0787, 4.1798, 4.2940000000000005, 4.4135]","[4.0046, 4.106, 4.2166000000000015, 4.3333, 4.4513]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
240,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,1202.210331,1207.287335,5.077003999999988,2.8206,4.0769,1.2563,3.8206,3.9235,0.1029,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.9235, 5.0384]","[0.0105, 3.9558]","[4.0592000000000015, 4.2974000000000006, 4.4154, 4.535, 4.6485, 4.7683]","[4.1007, 4.3341, 4.4578000000000015, 4.5747, 4.687, 4.8055]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
241,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1207.300331,1212.179535,4.8792040000000725,2.8206,3.8791,1.0585,3.8206,3.8614,0.04079999999999995,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.7418, 4.1052, 4.2018, 4.6118000000000015, 4.7124000000000015, 4.8703]","[3.775, 4.1215, 4.2431, 4.6265, 4.7679]","[3.8614, 3.9581, 4.346, 4.4543]","[3.8892, 3.9971, 4.3746, 4.4966]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
242,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,1212.198531,1217.190435,4.991903999999977,2.8206,3.9918,1.1711999999999998,3.8206,3.8811,0.060499999999999776,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.8811, 4.3469999999999995, 4.6165, 4.7986]","[0.0146, 3.8991, 4.3726, 4.6584, 4.8074]","[3.7286, 3.9741, 4.082, 4.1998000000000015]","[3.7634, 4.0101, 4.126, 4.2404]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
243,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,1217.2015310000004,1222.316135,5.1146040000000985,2.8181000000000003,4.1145000000000005,1.2964000000000002,3.8181,3.8502,0.032099999999999795,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7386, 4.0978, 4.2178, 4.3161000000000005, 4.4336, 4.5527000000000015, 4.6724000000000006, 4.8039000000000005, 4.9262000000000015, 5.0502]","[3.7661, 4.1377000000000015, 4.2473, 4.3612, 4.4715, 4.5869, 4.7051, 4.8377, 4.9579, 5.0870000000000015]","[3.8502, 3.9988]","[3.8923, 4.0188000000000015]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
244,1,0.0,1,0,0,1,0.0,0.0,1.0,0.0,1,1222.327231,1227.664135,5.336904000000004,2.8206,4.3368,1.5162,3.8206,4.0926,0.2719999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6908, 3.8109, 4.0926, 4.1909]","[3.7225, 3.8504, 4.1186, 4.2263]","[4.3191000000000015, 4.3248000000000015, 4.439, 4.5485000000000015, 4.6725, 4.8005]","[4.322, 4.3541, 4.4741, 4.5947000000000005, 4.7179, 4.8469999999999995]",0.0072,0.0082,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230313-124231,2023-03-13,12:42:43.150230,13:35:37.330680,,
