Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
102,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,947.325811,956.233013,8.907201999999984,3.3295000000000003,4.339,1.0094999999999992,4.489,4.8923000000000005,0.4033000000000007,uji,uji,1.0,-1.0,1.0,"[6.285900000000002, 6.4119, 6.5794000000000015, 6.7376000000000005]","[6.3027000000000015, 6.4401, 6.620500000000002, 6.7838]","[4.8923000000000005, 5.2952, 5.4018000000000015, 5.8804, 6.005]","[4.9144000000000005, 5.3066, 5.4183, 5.9037000000000015, 6.0231]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
103,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,956.244711,965.149413,8.90470199999993,3.3289,4.3384,1.0095,4.4884,4.8898,0.40139999999999976,ufk,ufk,1.0,1.0,1.0,[],[],"[4.8898, 5.7868, 5.897, 6.0376, 6.6052]","[4.9155000000000015, 5.7969, 5.921200000000002, 6.0533, 6.6288]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
104,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,965.160711,975.880313,10.719602000000009,3.3285,4.7196,1.3910999999999998,4.488,4.7101000000000015,0.2221000000000002,arr,arr,-1.0,-1.0,0.0,[7.374700000000002],[7.3989],"[4.7101000000000015, 4.8839000000000015, 5.0387, 5.0489999999999995, 5.19, 5.3307, 5.6196, 6.0757]","[4.7183, 4.9161, 5.0422, 5.0743, 5.219600000000002, 5.3742, 5.659000000000002, 6.0872]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
105,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,975.893411,984.657013,8.763601999999992,3.3245,4.3340000000000005,1.0095000000000005,4.484,4.7466,0.26259999999999994,abu,abu,-1.0,-1.0,0.0,"[4.7466, 4.8906, 5.0052, 5.1329, 5.2533, 5.3695, 5.5043000000000015, 5.6389000000000005, 5.79]","[4.8131, 4.926, 5.0474000000000006, 5.1752, 5.2942, 5.4124, 5.5478000000000005, 5.6794, 5.8169]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
106,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,984.674111,993.293713,8.619601999999986,3.3234000000000004,4.3329,1.0095,4.4829,4.6026,0.11969999999999993,aji,aji,-1.0,1.0,0.0,"[4.6026, 4.7234, 4.8413, 4.95, 5.0762, 5.1927, 5.3334, 5.4744, 5.6165, 5.7355, 5.8578, 6.0167]","[4.6352, 4.7638, 4.8767000000000005, 4.9965, 5.1142, 5.2427, 5.3742, 5.5113, 5.6236000000000015, 5.7712, 5.9069, 6.0619000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
107,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,993.315711,1002.088413,8.772701999999981,3.3246,4.3341,1.0095,4.4841000000000015,4.7557,0.2715999999999994,are,are,-1.0,1.0,0.0,"[4.7557, 4.8820000000000014, 4.9899, 5.117, 5.2303000000000015, 5.3594, 5.4833, 5.6363]","[4.8049, 4.9161, 5.0339, 5.1516, 5.2700000000000005, 5.3977, 5.535, 5.6751000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
108,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1002.099211,1012.810513,10.711302000000046,3.3301000000000003,4.7113000000000005,1.3812000000000002,4.4896,4.7018,0.21220000000000014,uof,uof,1.0,-1.0,1.0,"[4.7018, 4.8168000000000015, 4.98, 5.1178]","[4.7292000000000005, 4.8794, 5.0236, 5.1599]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
109,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,1012.821111,1021.576113,8.75500199999999,3.3319,4.3414,1.0095,4.4914000000000005,4.7401,0.2486999999999995,uol,uol,1.0,-1.0,1.0,[],[],"[4.7401, 4.8708, 4.9739, 5.0953, 5.2255, 5.3609, 5.8959]","[4.7940000000000005, 4.8969000000000005, 5.0162, 5.1359, 5.2639000000000005, 5.3904000000000005, 5.9095]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
110,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1021.587511,1030.317913,8.73040200000014,3.3261000000000003,4.3356,1.0095,4.4856,4.7134,0.22780000000000025,ann,ann,-1.0,-1.0,0.0,"[4.7134, 4.8344000000000005, 4.9350000000000005, 5.0494, 5.1774, 5.3139, 5.4487000000000005, 5.587999999999999, 5.7189000000000005]","[4.7589999999999995, 4.8660000000000005, 4.9768, 5.0987, 5.2227000000000015, 5.3581, 5.4934, 5.6302, 5.7685]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
111,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1030.328411,1039.036613,8.708202000000027,3.3261000000000003,4.3356,1.0095,4.4856,4.6912,0.20560000000000045,aug,aug,-1.0,1.0,0.0,"[4.6912, 4.8186, 4.9449000000000005, 5.0571, 5.1908, 5.3198, 5.457999999999999, 5.5746, 5.7104, 6.4023, 6.5760000000000005]","[4.7435, 4.8585, 4.9762, 5.107, 5.2323, 5.3612, 5.4884, 5.6194000000000015, 5.7457, 6.4434000000000005, 6.6126000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
112,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1039.047011,1049.824413,10.777401999999938,3.3292,4.7774,1.4482,4.4887000000000015,4.7679,0.27919999999999945,ulf,ulf,1.0,-1.0,1.0,"[4.7679, 4.9113000000000016, 5.0739]","[4.8260000000000005, 4.965, 5.1151]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
113,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,1049.837411,1058.619113,8.781701999999996,3.3334,4.3429,1.0095,4.4929000000000014,4.7668,0.27389999999999937,utl,utl,1.0,-1.0,1.0,[],[],"[4.7668, 4.9997, 5.1202000000000005, 5.2471000000000005, 5.36, 5.4780000000000015, 5.606800000000002, 5.763999999999999, 6.0257000000000005, 6.1593]","[4.8109, 5.0418, 5.1526000000000005, 5.2639000000000005, 5.3868, 5.5139000000000005, 5.6423000000000005, 5.7768000000000015, 6.0360000000000005, 6.1677]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
114,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1058.6305109999996,1067.502713,8.872202000000016,3.33,4.3395,1.0095,4.4895000000000005,4.8573,0.3677999999999999,usb,usb,1.0,1.0,1.0,[],[],"[4.8573, 4.9893, 5.1433, 5.272, 5.4188, 5.5823]","[4.8676, 5.0288, 5.172999999999999, 5.319, 5.4706, 5.6169]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
115,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,1067.5137109999996,1078.254813,10.741101999999957,3.3240000000000003,4.7411,1.4171,4.4835,4.7316,0.2481,akj,akj,-1.0,-1.0,0.0,"[5.0571, 5.1896]","[5.0618, 5.199]","[4.7316, 4.8852, 5.3575]","[4.7787000000000015, 4.9154, 5.3771]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
116,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,1078.266211,1089.0014130000004,10.735201999999845,3.3252,4.7352,1.4099999999999997,4.4847,4.7257,0.2409999999999997,aet,aet,-1.0,-1.0,0.0,[],[],"[4.7257, 4.8851, 4.8982, 5.0658]","[4.7741, 4.8968, 4.9509, 5.1025]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
117,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,1089.012611,1098.080513,9.067902000000004,3.3307,4.3402,1.0095,4.4902000000000015,5.053,0.5627999999999993,uni,uni,1.0,1.0,1.0,[],[],"[5.053, 5.2145, 5.3389999999999995, 5.479, 5.6232000000000015]","[5.1069, 5.2529, 5.3903, 5.5238000000000005, 5.6668]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
118,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,1098.092111,1108.842513,10.750402000000124,3.3197,4.7504,1.4307,4.4792000000000005,4.7409,0.2616999999999994,aeb,aeb,-1.0,-1.0,0.0,[],[],"[4.7409, 4.8956, 5.0514, 5.2168, 5.3436]","[4.7832, 4.9369000000000005, 5.0897000000000014, 5.2301, 5.3819]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
119,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,1108.862911,1119.6636130000004,10.800702,3.3209,4.8007,1.4798,4.4804,4.7912,0.3107999999999995,ahc,ahc,-1.0,-1.0,0.0,[5.2505000000000015],[5.269],"[4.7912, 4.9348]","[4.8047, 4.9764]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
120,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,1119.687011,1130.487314,10.800302999999984,3.33,4.8003,1.4703,4.4895000000000005,4.7908,0.30129999999999946,aut,aut,-1.0,-1.0,0.0,[],[],"[4.7908, 4.9482, 5.0973000000000015]","[4.8195000000000014, 4.9932, 5.1485]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
121,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,1130.497711,1139.290913,8.793202000000065,3.327,4.3365,1.0095,4.4865,4.7783000000000015,0.2918000000000003,ugd,ugd,1.0,1.0,1.0,[],[],"[4.7783000000000015, 4.9217, 5.0426, 5.0499, 5.1802, 5.322]","[4.8247, 4.9687, 5.0459000000000005, 5.0936, 5.2237, 5.3543]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
122,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1139.302311,1148.045513,8.74320200000011,3.3252,4.3347,1.0094999999999996,4.4847,4.7262,0.2415000000000003,ank,ank,-1.0,-1.0,0.0,"[4.7262, 4.8718, 4.9910000000000005, 5.1094, 5.2482000000000015, 5.3776, 5.5096, 5.9476, 6.1076000000000015]","[4.7917000000000005, 4.9085, 5.0252, 5.1453000000000015, 5.2785, 5.4101, 5.546200000000002, 5.9676, 6.1286000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
123,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1148.058111,1158.780613,10.72250199999985,3.3331,4.7225,1.3894000000000002,4.4926,4.713,0.2203999999999997,uls,uls,1.0,-1.0,1.0,"[4.713, 4.87, 5.0072, 5.1522000000000014]","[4.7702, 4.916, 5.0369, 5.183400000000002]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
124,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,1158.797711,1167.484813,8.687102000000094,3.3258,4.3353,1.0095,4.4853000000000005,4.6701000000000015,0.18480000000000008,alo,alo,-1.0,1.0,0.0,"[4.6701000000000015, 4.8117, 4.9495000000000005, 5.073, 5.2256]","[4.7265000000000015, 4.8612, 4.9813, 5.1115, 5.2583]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
125,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1167.509811,1176.236513,8.72670200000016,3.3222,4.3317000000000005,1.0095000000000005,4.4817,4.7097000000000016,0.22800000000000065,aej,aej,-1.0,1.0,0.0,"[4.7097000000000016, 4.8376, 4.9587, 5.0804, 5.2138, 5.3369, 5.4746000000000015, 5.6354000000000015, 5.7776000000000005, 6.0479, 6.2053, 6.3215, 6.4918000000000005]","[4.7651, 4.8784, 4.9974, 5.1226, 5.2512, 5.3763000000000005, 5.5148, 5.6695, 5.8048, 6.0878000000000005, 6.2296000000000005, 6.3678, 6.5266]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
126,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1176.254311,1184.999013,8.744702000000187,3.3237,4.3332000000000015,1.0095000000000014,4.4832,4.7277000000000005,0.2445000000000004,amg,amg,-1.0,1.0,0.0,"[4.7277000000000005, 4.8616, 4.9700000000000015, 5.0996000000000015, 5.2148, 5.3444, 5.4758, 5.6254, 5.9098000000000015, 6.0546000000000015, 6.2204000000000015, 6.3626000000000005]","[4.7849, 4.8951, 5.0099, 5.138, 5.2577, 5.3897, 5.5215000000000005, 5.6624, 5.9467, 6.106800000000002, 6.2572, 6.42]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
127,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1185.009311,1195.705013,10.695701999999985,3.3297000000000003,4.6957,1.3659999999999999,4.4892,4.6862,0.19700000000000006,uhl,uhl,1.0,-1.0,1.0,"[4.6862, 4.8051, 4.9741]","[4.7219999999999995, 4.8631, 5.0223]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
128,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,1195.715111,1206.473213,10.758102000000006,3.3282000000000003,4.7581000000000016,1.4299000000000013,4.4877,4.7486000000000015,0.26090000000000035,uan,uan,1.0,-1.0,1.0,"[4.7486000000000015, 4.9104]","[4.8085, 4.9607]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
129,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,1206.484411,1217.320413,10.836002000000008,3.3289,4.836,1.5071000000000003,4.4884,4.8265,0.33809999999999985,ugj,ugj,1.0,-1.0,1.0,"[4.8265, 4.833, 4.8333, 4.8335, 4.8342, 4.8345]","[4.8329, 4.8331, 4.8334, 4.8336000000000015, 4.8344000000000005, 4.8645000000000005]","[5.0717, 5.2484]","[5.1011000000000015, 5.275]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
130,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,1217.332611,1226.182713,8.850101999999879,3.3274000000000004,4.3369,1.0094999999999996,4.4869,4.8352,0.34830000000000005,uge,uge,1.0,-1.0,1.0,[],[],"[4.8352, 4.9976, 5.1326, 5.2654000000000005, 5.4235000000000015]","[4.888999999999999, 5.0438, 5.1704, 5.309, 5.4488]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
131,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1226.193611,1234.998513,8.804902000000084,3.3322000000000003,4.3417,1.0095,4.4917,4.79,0.29830000000000023,urj,urj,1.0,1.0,1.0,[],[],"[4.79, 4.9373000000000005, 5.0503, 5.1795, 5.3195000000000014, 5.5932]","[4.8519000000000005, 4.9687, 5.0921, 5.2134, 5.3459, 5.622000000000001]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
132,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1235.110511,1243.953913,8.843401999999971,3.3215000000000003,4.331,1.0095,4.481,4.8264000000000005,0.3454000000000006,aid,aid,-1.0,-1.0,0.0,"[4.8264000000000005, 4.9559000000000015, 5.0803, 5.1857000000000015, 5.3069000000000015, 5.4245, 5.5435, 5.6887, 5.8144, 5.9558, 6.0911, 6.241300000000002, 6.4153]","[4.8727, 4.9904, 5.1026, 5.2243, 5.34, 5.4577, 5.5852, 5.7147000000000014, 5.8584000000000005, 5.9927, 6.1314, 6.2872, 6.4565]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
133,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1243.973311,1254.746313,10.773002000000133,3.3342,4.7730000000000015,1.4388000000000014,4.4937000000000005,4.7635000000000005,0.26980000000000004,usp,usp,1.0,-1.0,1.0,"[4.7635000000000005, 4.9205000000000005, 5.0711, 5.2375, 5.4011000000000005]","[4.8124, 4.9750000000000005, 5.1162, 5.2691, 5.435300000000002]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
134,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,1254.757511,1263.4508130000004,8.693301999999901,3.3233,4.3328000000000015,1.0095000000000014,4.4828,4.6763,0.19350000000000026,abq,abq,-1.0,1.0,0.0,"[4.6763, 4.8111000000000015, 4.9051, 5.035, 5.1642, 5.3019, 5.428999999999999, 5.5629, 5.7033000000000005, 5.8579, 5.9941, 6.1521, 6.293900000000002]","[4.7287, 4.828, 4.9495000000000005, 5.0698, 5.2113000000000005, 5.3343, 5.4647000000000014, 5.5929, 5.7397, 5.8899, 6.0397, 6.1861000000000015, 6.3298000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
135,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1263.463511,1272.287913,8.824401999999964,3.3287,4.3382000000000005,1.0095000000000005,4.4882,4.8074,0.3192000000000004,aup,aup,-1.0,1.0,0.0,"[4.8074, 4.937, 5.0446, 5.1689, 5.296, 5.4349, 5.5736, 5.7117, 5.8532, 6.0018]","[4.8622000000000005, 4.9662000000000015, 5.0795, 5.2072, 5.3371, 5.477600000000002, 5.6121, 5.7446, 5.8898, 6.0235]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
136,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1272.298911,1281.067913,8.769002,3.3193,4.3288,1.0095,4.4788000000000014,4.752000000000002,0.2732000000000001,adb,adb,-1.0,1.0,0.0,"[4.752000000000002, 4.8766, 4.9789, 5.0998, 5.2273000000000005, 5.3688, 5.4976, 5.6291, 5.7672, 5.9009]","[4.8001000000000005, 4.8985, 5.0169000000000015, 5.1317, 5.2591, 5.4057, 5.5422, 5.6703, 5.8003, 5.9377]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
137,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1281.085811,1289.785113,8.699301999999989,3.3197,4.3292,1.0095,4.4792000000000005,4.6823000000000015,0.20310000000000009,afa,afa,-1.0,1.0,0.0,"[4.6823000000000015, 4.8057, 4.9212, 5.0423, 5.1859, 5.7136000000000005, 5.8714]","[4.7257, 4.8467, 4.9627, 5.0895, 5.2254000000000005, 5.7589000000000015, 5.9030000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
138,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1289.797411,1298.599713,8.802302000000054,3.3225,4.332,1.0095,4.482,4.7853,0.3033000000000001,aek,aek,-1.0,1.0,0.0,"[4.7853, 4.9227, 5.0364, 5.1695, 5.2984]","[4.841, 4.9554, 5.0798000000000005, 5.2096, 5.3398]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
139,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1298.617511,1307.327713,8.710201999999981,3.3263000000000003,4.3358,1.0094999999999996,4.4858,4.6932,0.2073999999999998,apm,apm,-1.0,1.0,0.0,"[4.6932, 4.843999999999999, 4.9827, 5.1235, 5.261, 5.4171000000000005]","[4.7436, 4.8846, 5.0216, 5.1734, 5.3059, 5.4466]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
140,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1307.339211,1318.069813,10.73060200000009,3.3301000000000003,4.7306,1.4004999999999996,4.4896,4.7211,0.2314999999999996,uof,uof,1.0,-1.0,1.0,"[4.7211, 4.8575, 5.0055000000000005]","[4.7797, 4.9072000000000005, 5.0327]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
141,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,1318.081511,1326.890613,8.809101999999939,3.3191,4.3286,1.0094999999999996,4.4786,4.7921000000000005,0.31350000000000033,abc,abc,-1.0,1.0,0.0,"[4.7921000000000005, 4.9051, 5.0217, 5.1522000000000014, 5.275, 5.4079000000000015, 5.5399, 5.9358, 6.092700000000002]","[4.8288, 4.9465, 5.064500000000002, 5.1882, 5.314500000000002, 5.4456000000000016, 5.5755, 5.9736, 6.1216]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210708-162733,2021-07-08,16:27:42.498604,17:16:00.869554
